Part Number;Status;Description;Product Type;VINMin.(V);VINMax.(V);Package;Package Size(W, L, H)(mm);Image path;Datasheet part;3d model part
SiC832A;New;"70 A smart power stage, 4.5 VINto 21 VIN, 
3.3 V PWM with diode emulation";VRPower (DrMOS);4.5;21.0;PowerPAK MLP39-65;5.0 x 6.0 x 0.75;66846;Datasheet/power-ics/networking/SiC832A/SiC832A.pdf;
