Series;Product Image;Product Group;VRmax. / VRRM(V);IFmax.(mA);VFmax. at IF(mV at mA);AEC-Q101 Qualified;Package (JEDEC®) Code;Circuit Configuration;Image path;Datasheet part;3d model part
BAT54WS;Enlarge;Small Signal Schottky Diode;30.0;200.0;800 at 100;Yes;SOD-323;Single;image/diodes\85667.png;Datasheet\diodes\BAT54WS\BAT54WS.pdf;Datasheet\diodes\BAT54WS\BAT54WS.zip
