Series;Product Image;IT(AV)(A);TC(°C);IT(RMS)(A);VDRM/VRRM(V);ITSMat 50 Hz(A);ITSMat 60 Hz(A);VTMat ITM(V at A);TJ(°C);dV/dt(V/µs);Package;Circuit Configuration;Image path;Datasheet part;3d model part
VS-50TPS12AL-M3;Enlarge;50.0;112.0;79.0;1200;630.0;;;-40 to +150;500.0;TO-247AD 3L;Single SCR;image/thyristors/96593.png;Datasheet/thyristors/phase-control-discrete/VS-50TPS12AL-M3/VS-50TPS12AL-M3.pdf;
