Part Number;Product Image;Device Type;Package Type;Package Form;Package Dimensions L x W x H(mm);Peak Wavelength λp(nm);Spectral Bandwidth(1)(nm);Output Current(2)(µA);Angle of Half Sensitivity φ;Photo Sensitive Area(mm2);Image path;Datasheet part;3d model part
TEMD1000;Enlarge;Silicon PIN Photodiode, RoHS-Compliant;surface-mount;Reverse gullwing;2.5 x 2 x 2.7;940;790 to 1050;10;15;0.23;image/photo-detectors\81564.png;Datasheet\photo-detectors\TEMD1000\TEMD1000.pdf;
