Series;Type(V);Display Format;mm(W x H mm);mm(W x H mm).1;mm(W x H mm).2;mm(W x H mm).3;mm(W x H mm).4;Duty;Built-In Controller;Yellow;Green;Red;Blue;White;Image path;Datasheet part;3d model part
OLED-128O032D-SPP3N00000;graphic;128 x 32 dots;30.0 x 11.5 x 1.45;24.384 x 7.584;-;0.152 x 0.152;0.175 x 0.175;1/32;SSD1306;-;-;-;Yes;-;37895;Datasheet/displays/OLED-128O032D-SPP3N00000\OLED-128O032D-SPP3N00000.pdf;
