Series;Product Image;Description;Part Number;Dialectric;Capacitor Type;Construction;Capacitance;Tolerance;Voltage Bias;Voltage;Lead Pitch;Image path;Datasheet part;3d model part
MKT372;Enlarge;MKT372 - Gen. Purpose 10mm Lead Space;BFC237229104;Polyester;DC;Radial Boxed;100nF;5;Vdc;100;10.0;image/capacitors\28192.png;Datasheet\capacitors\MKT372\MKT372.pdf;
MKT372;Enlarge;MKT372 - Gen. Purpose 10mm Lead Space;BFC237228104;Polyester;DC;Radial Boxed;100nF;10;Vdc;100;10.0;image/capacitors\28192.png;Datasheet\capacitors\MKT372\MKT372.pdf;
MKT372;Enlarge;MKT372 - Gen. Purpose 10mm Lead Space;BFC237222104;Polyester;DC;Radial Boxed;100nF;5;Vdc;100;10.0;image/capacitors\28192.png;Datasheet\capacitors\MKT372\MKT372.pdf;
MKT372;Enlarge;MKT372 - Gen. Purpose 10mm Lead Space;BFC237225104;Polyester;DC;Radial Boxed;100nF;10;Vdc;100;10.0;image/capacitors\28192.png;Datasheet\capacitors\MKT372\MKT372.pdf;
MKT372;Enlarge;MKT372 - Gen. Purpose 10mm Lead Space;BFC237226104;Polyester;DC;Radial Boxed;100nF;5;Vdc;100;10.0;image/capacitors\28192.png;Datasheet\capacitors\MKT372\MKT372.pdf;
MKT372;Enlarge;MKT372 - Gen. Purpose 10mm Lead Space;BFC237221104;Polyester;DC;Radial Boxed;100nF;10;Vdc;100;10.0;image/capacitors\28192.png;Datasheet\capacitors\MKT372\MKT372.pdf;
MKT372;Enlarge;MKT372 - Gen. Purpose 10mm Lead Space;BFC237248104;Polyester;DC;Radial Boxed;100nF;10;Vdc;250;10.0;image/capacitors\28192.png;Datasheet\capacitors\MKT372\MKT372.pdf;
MKT372;Enlarge;MKT372 - Gen. Purpose 10mm Lead Space;BFC237246104;Polyester;DC;Radial Boxed;100nF;5;Vdc;250;10.0;image/capacitors\28192.png;Datasheet\capacitors\MKT372\MKT372.pdf;
MKT372;Enlarge;MKT372 - Gen. Purpose 10mm Lead Space;BFC237245104;Polyester;DC;Radial Boxed;100nF;10;Vdc;250;10.0;image/capacitors\28192.png;Datasheet\capacitors\MKT372\MKT372.pdf;
MKT372;Enlarge;MKT372 - Gen. Purpose 10mm Lead Space;BFC237249104;Polyester;DC;Radial Boxed;100nF;5;Vdc;250;10.0;image/capacitors\28192.png;Datasheet\capacitors\MKT372\MKT372.pdf;
