Series;Product Image;Product Line;PPPMat 10 x 1000 μs(W);Package (JEDEC®)Code;TVS Polarity;Stand-OffVoltageVWM(V);BreakdownVoltage VBRat IT(V) Min.;BreakdownVoltage VBRat IT(V) Max.;TJMax.(°C);AEC-Q101Qualified;Image path;Datasheet part;3d model part
6DFN12A thru 6DFN51A;Enlarge;TRANSZORB® TVS;600;DFN3820A;Unidirectional;12.8;14.3;15.8;175;No;image/diodes/98464.png;Datasheet/diodes/tvs-protection/6DFN12A thru 6DFN51A/6DFN12A thru 6DFN51A.pdf;
6DFN12A thru 6DFN51A;Enlarge;TRANSZORB® TVS;600;DFN3820A;Unidirectional;28.2;31.4;34.7;175;No;image/diodes/98464.png;Datasheet/diodes/tvs-protection/6DFN12A thru 6DFN51A/6DFN12A thru 6DFN51A.pdf;
6DFN12A thru 6DFN51A;Enlarge;TRANSZORB® TVS;600;DFN3820A;Unidirectional;20.5;22.8;25.2;175;No;image/diodes/98464.png;Datasheet/diodes/tvs-protection/6DFN12A thru 6DFN51A/6DFN12A thru 6DFN51A.pdf;
6DFN12A thru 6DFN51A;Enlarge;TRANSZORB® TVS;600;DFN3820A;Unidirectional;15.3;17.1;18.9;175;No;image/diodes/98464.png;Datasheet/diodes/tvs-protection/6DFN12A thru 6DFN51A/6DFN12A thru 6DFN51A.pdf;
6DFN12A thru 6DFN51A;Enlarge;TRANSZORB® TVS;600;DFN3820A;Unidirectional;33.3;37.1;41.0;175;No;image/diodes/98464.png;Datasheet/diodes/tvs-protection/6DFN12A thru 6DFN51A/6DFN12A thru 6DFN51A.pdf;
6DFN12A thru 6DFN51A;Enlarge;TRANSZORB® TVS;600;DFN3820A;Unidirectional;43.6;48.5;53.6;175;No;image/diodes/98464.png;Datasheet/diodes/tvs-protection/6DFN12A thru 6DFN51A/6DFN12A thru 6DFN51A.pdf;
6DFN12A thru 6DFN51A;Enlarge;TRANSZORB® TVS;600;DFN3820A;Unidirectional;25.6;28.5;31.5;175;No;image/diodes/98464.png;Datasheet/diodes/tvs-protection/6DFN12A thru 6DFN51A/6DFN12A thru 6DFN51A.pdf;
6DFN12A thru 6DFN51A;Enlarge;TRANSZORB® TVS;600;DFN3820A;Unidirectional;11.1;12.4;13.7;175;No;image/diodes/98464.png;Datasheet/diodes/tvs-protection/6DFN12A thru 6DFN51A/6DFN12A thru 6DFN51A.pdf;
6DFN12A thru 6DFN51A;Enlarge;TRANSZORB® TVS;600;DFN3820A;Unidirectional;18.8;20.9;23.1;175;No;image/diodes/98464.png;Datasheet/diodes/tvs-protection/6DFN12A thru 6DFN51A/6DFN12A thru 6DFN51A.pdf;
6DFN12A thru 6DFN51A;Enlarge;TRANSZORB® TVS;600;DFN3820A;Unidirectional;40.2;44.7;49.4;175;No;image/diodes/98464.png;Datasheet/diodes/tvs-protection/6DFN12A thru 6DFN51A/6DFN12A thru 6DFN51A.pdf;
6DFN12A thru 6DFN51A;Enlarge;TRANSZORB® TVS;600;DFN3820A;Unidirectional;13.6;15.2;16.8;175;No;image/diodes/98464.png;Datasheet/diodes/tvs-protection/6DFN12A thru 6DFN51A/6DFN12A thru 6DFN51A.pdf;
6DFN12A thru 6DFN51A;Enlarge;TRANSZORB® TVS;600;DFN3820A;Unidirectional;30.8;34.2;37.8;175;No;image/diodes/98464.png;Datasheet/diodes/tvs-protection/6DFN12A thru 6DFN51A/6DFN12A thru 6DFN51A.pdf;
6DFN12A thru 6DFN51A;Enlarge;TRANSZORB® TVS;600;DFN3820A;Unidirectional;23.1;25.7;28.4;175;No;image/diodes/98464.png;Datasheet/diodes/tvs-protection/6DFN12A thru 6DFN51A/6DFN12A thru 6DFN51A.pdf;
6DFN12A thru 6DFN51A;Enlarge;TRANSZORB® TVS;600;DFN3820A;Unidirectional;10.2;11.4;12.6;175;No;image/diodes/98464.png;Datasheet/diodes/tvs-protection/6DFN12A thru 6DFN51A/6DFN12A thru 6DFN51A.pdf;
6DFN12A thru 6DFN51A;Enlarge;TRANSZORB® TVS;600;DFN3820A;Unidirectional;17.1;19.0;21.0;175;No;image/diodes/98464.png;Datasheet/diodes/tvs-protection/6DFN12A thru 6DFN51A/6DFN12A thru 6DFN51A.pdf;
6DFN12A thru 6DFN51A;Enlarge;TRANSZORB® TVS;600;DFN3820A;Unidirectional;36.8;40.9;45.2;175;No;image/diodes/98464.png;Datasheet/diodes/tvs-protection/6DFN12A thru 6DFN51A/6DFN12A thru 6DFN51A.pdf;
