Part Number;Product Image;Rev. Voltage(V);IF(AV)(A);VFat IF;IFSM(A);trr(ns);TJmax.(°C);Package (JEDEC®) Code;CircuitConfiguration;AEC-Q101 Qualified;Image path;Datasheet part;3d model part
VS-HFA08SD60S-M3;Enlarge;600;8;1.4;60.0;18;150.0;DPAK (TO-252AA);Single;No;image/diodes\93474.png;Datasheet\diodes\VS-HFA08SD60S-M3\VS-HFA08SD60S-M3.pdf;
