Series;Product Image;Order Code;Cap (µF);Voltage(V);Form;Case Size;Temp Max(°C);Useful Life;Style;Technology;Image path;Datasheet part;3d model part
152 CME;Enlarge;MAL215299703E3;5.6;450.0;SMD;12.5x12.5x16;+105 °C;4000;"""SMD, V-chip, Blister Tape on Reel""";Aluminum Electrolytic;image/capacitors\28459.png;Datasheet\capacitors\152 CME\152 CME.pdf;
152 CME;Enlarge;MAL215299603E3;6.8;400.0;SMD;12.5x12.5x13;+105 °C;3000;"""SMD, V-chip, Blister Tape on Reel""";Aluminum Electrolytic;image/capacitors\28459.png;Datasheet\capacitors\152 CME\152 CME.pdf;
152 CME;Enlarge;MAL215299604E3;10.0;400.0;SMD;12.5x12.5x16;+105 °C;4000;"""SMD, V-chip, Blister Tape on Reel""";Aluminum Electrolytic;image/capacitors\28459.png;Datasheet\capacitors\152 CME\152 CME.pdf;
152 CME;Enlarge;MAL215299704E3;10.0;450.0;SMD;16x16x16;+105 °C;5000;"""SMD, V-chip, Blister Tape on Reel""";Aluminum Electrolytic;image/capacitors\28459.png;Datasheet\capacitors\152 CME\152 CME.pdf;
152 CME;Enlarge;MAL215299705E3;15.0;450.0;SMD;16x16x21;+105 °C;6000;"""SMD, V-chip, Blister Tape on Reel""";Aluminum Electrolytic;image/capacitors\28459.png;Datasheet\capacitors\152 CME\152 CME.pdf;
152 CME;Enlarge;MAL215299605E3;18.0;400.0;SMD;16x16x16;+105 °C;5000;"""SMD, V-chip, Blister Tape on Reel""";Aluminum Electrolytic;image/capacitors\28459.png;Datasheet\capacitors\152 CME\152 CME.pdf;
152 CME;Enlarge;MAL215299601E3;2.2;400.0;SMD;10x10x10;+105 °C;1500;"""SMD, V-chip, Blister Tape on Reel""";Aluminum Electrolytic;image/capacitors\28459.png;Datasheet\capacitors\152 CME\152 CME.pdf;
152 CME;Enlarge;MAL215299701E3;2.2;450.0;SMD;10x10x10;+105 °C;1500;"""SMD, V-chip, Blister Tape on Reel""";Aluminum Electrolytic;image/capacitors\28459.png;Datasheet\capacitors\152 CME\152 CME.pdf;
152 CME;Enlarge;MAL215299606E3;22.0;400.0;SMD;16x16x21;+105 °C;6000;"""SMD, V-chip, Blister Tape on Reel""";Aluminum Electrolytic;image/capacitors\28459.png;Datasheet\capacitors\152 CME\152 CME.pdf;
152 CME;Enlarge;MAL215299607E3;22.0;400.0;SMD;18x18x16;+105 °C;5000;"""SMD, V-chip, Blister Tape on Reel""";Aluminum Electrolytic;image/capacitors\28459.png;Datasheet\capacitors\152 CME\152 CME.pdf;
152 CME;Enlarge;MAL215299706E3;22.0;450.0;SMD;18x18x16;+105 °C;5000;"""SMD, V-chip, Blister Tape on Reel""";Aluminum Electrolytic;image/capacitors\28459.png;Datasheet\capacitors\152 CME\152 CME.pdf;
152 CME;Enlarge;MAL215299602E3;3.9;400.0;SMD;10x10x10;+105 °C;1500;"""SMD, V-chip, Blister Tape on Reel""";Aluminum Electrolytic;image/capacitors\28459.png;Datasheet\capacitors\152 CME\152 CME.pdf;
152 CME;Enlarge;MAL215299608E3;33.0;400.0;SMD;18x18x21;+105 °C;6000;"""SMD, V-chip, Blister Tape on Reel""";Aluminum Electrolytic;image/capacitors\28459.png;Datasheet\capacitors\152 CME\152 CME.pdf;
152 CME;Enlarge;MAL215299707E3;33.0;450.0;SMD;18x18x21;+105 °C;6000;"""SMD, V-chip, Blister Tape on Reel""";Aluminum Electrolytic;image/capacitors\28459.png;Datasheet\capacitors\152 CME\152 CME.pdf;
152 CME;Enlarge;MAL215299702E3;4.7;450.0;SMD;12.5x12.5x13;+105 °C;3000;"""SMD, V-chip, Blister Tape on Reel""";Aluminum Electrolytic;image/capacitors\28459.png;Datasheet\capacitors\152 CME\152 CME.pdf;
