Part Number;Product Image;Voltage;Capacitance;Dielectric;Lead Spacing(mm/inch);Lead Style;Packaging;Image path;Datasheet part;3d model part
TD045090BH10138BF1;Enlarge;10000.0;100.0;R7;;;Individual;image\capacitors\22095.png;Datasheet\capacitors\TD045090BH10138BF1\TD045090BH10138BF1.pdf;
