Series;Product Image;IT(AV)(A);TC(°C);IT(RMS)(A);VDRM/VRRM(V);ITSMat 50 Hz(A);ITSMat 60 Hz(A);VTMat ITM(V at A);TJ(°C);dV/dt(V/µs);Package;Circuit Configuration;Image path;Datasheet part;3d model part
VS-ST230C Series;Enlarge;410.0;55.0;780.0;1800;5700.0;5970.0;1.69 at 880;-40 to +125;500.0;A-PUK (TO-200AB);Single SCR;image/thyristors\94398.png;Datasheet\thyristors\VS-ST230C Series\VS-ST230C Series.pdf;
VS-ST230C Series;Enlarge;410.0;55.0;780.0;1600;5700.0;5970.0;1.69 at 880;-40 to +125;500.0;A-PUK (TO-200AB);Single SCR;image/thyristors\94398.png;Datasheet\thyristors\VS-ST230C Series\VS-ST230C Series.pdf;
VS-ST230C Series;Enlarge;410.0;55.0;780.0;1400;5700.0;5970.0;1.69 at 880;-40 to +125;500.0;A-PUK (TO-200AB);Single SCR;image/thyristors\94398.png;Datasheet\thyristors\VS-ST230C Series\VS-ST230C Series.pdf;
VS-ST230C Series;Enlarge;410.0;55.0;780.0;1200;5700.0;5970.0;1.69 at 880;-40 to +125;500.0;A-PUK (TO-200AB);Single SCR;image/thyristors\94398.png;Datasheet\thyristors\VS-ST230C Series\VS-ST230C Series.pdf;
VS-ST230C Series;Enlarge;410.0;55.0;780.0;800;5700.0;5970.0;1.69 at 880;-40 to +125;500.0;A-PUK (TO-200AB);Single SCR;image/thyristors\94398.png;Datasheet\thyristors\VS-ST230C Series\VS-ST230C Series.pdf;
VS-ST230C Series;Enlarge;410.0;55.0;780.0;400;5700.0;5970.0;1.69 at 880;-40 to +125;500.0;A-PUK (TO-200AB);Single SCR;image/thyristors\94398.png;Datasheet\thyristors\VS-ST230C Series\VS-ST230C Series.pdf;
VS-ST230C Series;Enlarge;410.0;55.0;780.0;2000;5700.0;5970.0;1.69 at 880;-40 to +125;500.0;A-PUK (TO-200AB);Single SCR;image/thyristors\94398.png;Datasheet\thyristors\VS-ST230C Series\VS-ST230C Series.pdf;
