Series;Product Image;Resistance Min.(Ω);Resistance Max.(Ω);E-Series;Tolerance(± %);Power Rating(W);Maximum Voltage(V);TCR(± ppm/°C);MountingTechnology;Size / Device Style;OperatingTemperature(°C);Automotive;Image path;Datasheet part;3d model part
DCRF;Enlarge;0.56;0.91;E24;10.0;1500;3600;100;"Other; Watercooled";38 x 178;-55 to +120;No;image/resistors-fixed/32548.png;Datasheet\/resistors-fixed/DCRF\DCRF.pdf;Datasheet\/resistors-fixed/DCRF\DCRF.zip
DCRF;Enlarge;0.56;0.91;E24;10.0;1500;3600;100;"Other; Watercooled";Watercooled;-55 to +120;No;image/resistors-fixed/32548.png;Datasheet\/resistors-fixed/DCRF\DCRF.pdf;Datasheet\/resistors-fixed/DCRF\DCRF.zip
DCRF;Enlarge;1;4.7;E24;5.0;1500;3600;100;"Other; Watercooled";38 x 178;-55 to +120;No;image/resistors-fixed/32548.png;Datasheet\/resistors-fixed/DCRF\DCRF.pdf;Datasheet\/resistors-fixed/DCRF\DCRF.zip
DCRF;Enlarge;1;4.7;E24;5.0;1500;3600;100;"Other; Watercooled";Watercooled;-55 to +120;No;image/resistors-fixed/32548.png;Datasheet\/resistors-fixed/DCRF\DCRF.pdf;Datasheet\/resistors-fixed/DCRF\DCRF.zip
DCRF;Enlarge;1;9.1;E24;5.0;3000;3600;100;"Other; Watercooled";38 x 224;-55 to +120;No;image/resistors-fixed/32548.png;Datasheet\/resistors-fixed/DCRF\DCRF.pdf;Datasheet\/resistors-fixed/DCRF\DCRF.zip
DCRF;Enlarge;1;9.1;E24;5.0;3000;3600;100;"Other; Watercooled";Watercooled;-55 to +120;No;image/resistors-fixed/32548.png;Datasheet\/resistors-fixed/DCRF\DCRF.pdf;Datasheet\/resistors-fixed/DCRF\DCRF.zip
DCRF;Enlarge;1.5;15;E24;5.0;4500;3600;100;"Other; Watercooled";38 x 270;-55 to +120;No;image/resistors-fixed/32548.png;Datasheet\/resistors-fixed/DCRF\DCRF.pdf;Datasheet\/resistors-fixed/DCRF\DCRF.zip
DCRF;Enlarge;1.5;15;E24;5.0;4500;3600;100;"Other; Watercooled";Watercooled;-55 to +120;No;image/resistors-fixed/32548.png;Datasheet\/resistors-fixed/DCRF\DCRF.pdf;Datasheet\/resistors-fixed/DCRF\DCRF.zip
DCRF;Enlarge;2;20;E24;5.0;6000;3600;100;"Other; Watercooled";38 x 316;-55 to +120;No;image/resistors-fixed/32548.png;Datasheet\/resistors-fixed/DCRF\DCRF.pdf;Datasheet\/resistors-fixed/DCRF\DCRF.zip
DCRF;Enlarge;2;20;E24;5.0;6000;3600;100;"Other; Watercooled";Watercooled;-55 to +120;No;image/resistors-fixed/32548.png;Datasheet\/resistors-fixed/DCRF\DCRF.pdf;Datasheet\/resistors-fixed/DCRF\DCRF.zip
DCRF;Enlarge;2.4;24;E24;5.0;7500;3600;100;"Other; Watercooled";38 x 362;-55 to +120;No;image/resistors-fixed/32548.png;Datasheet\/resistors-fixed/DCRF\DCRF.pdf;Datasheet\/resistors-fixed/DCRF\DCRF.zip
DCRF;Enlarge;2.4;24;E24;5.0;7500;3600;100;"Other; Watercooled";Watercooled;-55 to +120;No;image/resistors-fixed/32548.png;Datasheet\/resistors-fixed/DCRF\DCRF.pdf;Datasheet\/resistors-fixed/DCRF\DCRF.zip
DCRF;Enlarge;3;27;E24;5.0;9000;3600;100;"Other; Watercooled";38 x 410;-55 to +120;No;image/resistors-fixed/32548.png;Datasheet\/resistors-fixed/DCRF\DCRF.pdf;Datasheet\/resistors-fixed/DCRF\DCRF.zip
DCRF;Enlarge;3;27;E24;5.0;9000;3600;100;"Other; Watercooled";Watercooled;-55 to +120;No;image/resistors-fixed/32548.png;Datasheet\/resistors-fixed/DCRF\DCRF.pdf;Datasheet\/resistors-fixed/DCRF\DCRF.zip
