Series;Product Image;Order Code;Cap (µF);Voltage(V);Form;Case Size;Temp Max(°C);Useful Life;Style;Technology;Image path;Datasheet part;3d model part
260 CLA-V;Enlarge;MAL226099604E3;1000.0;25.0;SMD;18x18x16;+150 °C;1500;"""SMD, V-chip, JEDEC compliant RoHS solderable, Blister Tape on Reel""";Aluminum Electrolytic;image/capacitors\28426.png;Datasheet\capacitors\260 CLA-V\260 CLA-V.pdf;
260 CLA-V;Enlarge;MAL226099005E3;1000.0;35.0;SMD;16x16x21;+150 °C;2000;"""SMD, V-chip, JEDEC compliant RoHS solderable, Blister Tape on Reel""";Aluminum Electrolytic;image/capacitors\28426.png;Datasheet\capacitors\260 CLA-V\260 CLA-V.pdf;
260 CLA-V;Enlarge;MAL226099107E3;1000.0;50.0;SMD;18x18x21;+150 °C;2000;"""SMD, V-chip, JEDEC compliant RoHS solderable, Blister Tape on Reel""";Aluminum Electrolytic;image/capacitors\28426.png;Datasheet\capacitors\260 CLA-V\260 CLA-V.pdf;
260 CLA-V;Enlarge;MAL226099703E3;150.0;80.0;SMD;16x16x16;+150 °C;1500;"""SMD, V-chip, JEDEC compliant RoHS solderable, Blister Tape on Reel""";Aluminum Electrolytic;image/capacitors\28426.png;Datasheet\capacitors\260 CLA-V\260 CLA-V.pdf;
260 CLA-V;Enlarge;MAL226099504E3;1500.0;16.0;SMD;18x18x16;+150 °C;1500;"""SMD, V-chip, JEDEC compliant RoHS solderable, Blister Tape on Reel""";Aluminum Electrolytic;image/capacitors\28426.png;Datasheet\capacitors\260 CLA-V\260 CLA-V.pdf;
260 CLA-V;Enlarge;MAL226099605E3;1500.0;25.0;SMD;16x16x21;+150 °C;2000;"""SMD, V-chip, JEDEC compliant RoHS solderable, Blister Tape on Reel""";Aluminum Electrolytic;image/capacitors\28426.png;Datasheet\capacitors\260 CLA-V\260 CLA-V.pdf;
260 CLA-V;Enlarge;MAL226099006E3;1500.0;35.0;SMD;18x18x21;+150 °C;2000;"""SMD, V-chip, JEDEC compliant RoHS solderable, Blister Tape on Reel""";Aluminum Electrolytic;image/capacitors\28426.png;Datasheet\capacitors\260 CLA-V\260 CLA-V.pdf;
260 CLA-V;Enlarge;MAL226099805E3;220.0;63.0;SMD;16x16x16;+150 °C;1500;"""SMD, V-chip, JEDEC compliant RoHS solderable, Blister Tape on Reel""";Aluminum Electrolytic;image/capacitors\28426.png;Datasheet\capacitors\260 CLA-V\260 CLA-V.pdf;
260 CLA-V;Enlarge;MAL226099704E3;220.0;80.0;SMD;18x18x16;+150 °C;1500;"""SMD, V-chip, JEDEC compliant RoHS solderable, Blister Tape on Reel""";Aluminum Electrolytic;image/capacitors\28426.png;Datasheet\capacitors\260 CLA-V\260 CLA-V.pdf;
260 CLA-V;Enlarge;MAL226099505E3;2200.0;16.0;SMD;16x16x21;+150 °C;2000;"""SMD, V-chip, JEDEC compliant RoHS solderable, Blister Tape on Reel""";Aluminum Electrolytic;image/capacitors\28426.png;Datasheet\capacitors\260 CLA-V\260 CLA-V.pdf;
260 CLA-V;Enlarge;MAL226099606E3;2200.0;25.0;SMD;18x18x21;+150 °C;2000;"""SMD, V-chip, JEDEC compliant RoHS solderable, Blister Tape on Reel""";Aluminum Electrolytic;image/capacitors\28426.png;Datasheet\capacitors\260 CLA-V\260 CLA-V.pdf;
260 CLA-V;Enlarge;MAL226099506E3;2700.0;16.0;SMD;18x18x21;+150 °C;2000;"""SMD, V-chip, JEDEC compliant RoHS solderable, Blister Tape on Reel""";Aluminum Electrolytic;image/capacitors\28426.png;Datasheet\capacitors\260 CLA-V\260 CLA-V.pdf;
260 CLA-V;Enlarge;MAL226099104E3;330.0;50.0;SMD;16x16x16;+150 °C;1500;"""SMD, V-chip, JEDEC compliant RoHS solderable, Blister Tape on Reel""";Aluminum Electrolytic;image/capacitors\28426.png;Datasheet\capacitors\260 CLA-V\260 CLA-V.pdf;
260 CLA-V;Enlarge;MAL226099806E3;330.0;63.0;SMD;18x18x16;+150 °C;1500;"""SMD, V-chip, JEDEC compliant RoHS solderable, Blister Tape on Reel""";Aluminum Electrolytic;image/capacitors\28426.png;Datasheet\capacitors\260 CLA-V\260 CLA-V.pdf;
260 CLA-V;Enlarge;MAL226099705E3;330.0;80.0;SMD;18x18x21;+150 °C;1500;"""SMD, V-chip, JEDEC compliant RoHS solderable, Blister Tape on Reel""";Aluminum Electrolytic;image/capacitors\28426.png;Datasheet\capacitors\260 CLA-V\260 CLA-V.pdf;
260 CLA-V;Enlarge;MAL226099507E3;3300.0;16.0;SMD;18x18x21;+150 °C;2000;"""SMD, V-chip, JEDEC compliant RoHS solderable, Blister Tape on Reel""";Aluminum Electrolytic;image/capacitors\28426.png;Datasheet\capacitors\260 CLA-V\260 CLA-V.pdf;
260 CLA-V;Enlarge;MAL226099003E3;470.0;35.0;SMD;16x16x16;+150 °C;1500;"""SMD, V-chip, JEDEC compliant RoHS solderable, Blister Tape on Reel""";Aluminum Electrolytic;image/capacitors\28426.png;Datasheet\capacitors\260 CLA-V\260 CLA-V.pdf;
260 CLA-V;Enlarge;MAL226099105E3;470.0;50.0;SMD;18x18x16;+150 °C;1500;"""SMD, V-chip, JEDEC compliant RoHS solderable, Blister Tape on Reel""";Aluminum Electrolytic;image/capacitors\28426.png;Datasheet\capacitors\260 CLA-V\260 CLA-V.pdf;
260 CLA-V;Enlarge;MAL226099807E3;470.0;63.0;SMD;16x16x21;+150 °C;2000;"""SMD, V-chip, JEDEC compliant RoHS solderable, Blister Tape on Reel""";Aluminum Electrolytic;image/capacitors\28426.png;Datasheet\capacitors\260 CLA-V\260 CLA-V.pdf;
260 CLA-V;Enlarge;MAL226099603E3;680.0;25.0;SMD;16x16x16;+150 °C;1500;"""SMD, V-chip, JEDEC compliant RoHS solderable, Blister Tape on Reel""";Aluminum Electrolytic;image/capacitors\28426.png;Datasheet\capacitors\260 CLA-V\260 CLA-V.pdf;
260 CLA-V;Enlarge;MAL226099004E3;680.0;35.0;SMD;18x18x16;+150 °C;1500;"""SMD, V-chip, JEDEC compliant RoHS solderable, Blister Tape on Reel""";Aluminum Electrolytic;image/capacitors\28426.png;Datasheet\capacitors\260 CLA-V\260 CLA-V.pdf;
260 CLA-V;Enlarge;MAL226099106E3;680.0;50.0;SMD;16x16x21;+150 °C;2000;"""SMD, V-chip, JEDEC compliant RoHS solderable, Blister Tape on Reel""";Aluminum Electrolytic;image/capacitors\28426.png;Datasheet\capacitors\260 CLA-V\260 CLA-V.pdf;
260 CLA-V;Enlarge;MAL226099808E3;680.0;63.0;SMD;18x18x21;+150 °C;2000;"""SMD, V-chip, JEDEC compliant RoHS solderable, Blister Tape on Reel""";Aluminum Electrolytic;image/capacitors\28426.png;Datasheet\capacitors\260 CLA-V\260 CLA-V.pdf;
260 CLA-V;Enlarge;MAL226099503E3;1000.0;16.0;SMD;16x16x16;+150 °C;1500;"""SMD, V-chip, JEDEC compliant RoHS solderable, Blister Tape on Reel""";Aluminum Electrolytic;image/capacitors\28426.png;Datasheet\capacitors\260 CLA-V\260 CLA-V.pdf;
