Series;Product Image;IF(AV)(A) at Ths/TC(°C);IFSMat 50 Hz(A);IFSMat 60 Hz(A);VRRM(V);trr(µs);TJ(°C);VFM(V);Package (JEDEC®) Code;Circuit Configuration;Image path;Datasheet part;3d model part
VS-80PF(R)...(W) Series;Enlarge;80 at 140;1500;1570;1200;;-55 to +180;1.4;DO-5 (DO-203AB);Single;image/diodes\93526.png;Datasheet\diodes\VS-80PF(R)...(W) Series\VS-80PF(R)...(W) Series.pdf;
VS-80PF(R)...(W) Series;Enlarge;80 at 140;1500;1570;800;;-55 to +180;1.4;DO-5 (DO-203AB);Single;image/diodes\93526.png;Datasheet\diodes\VS-80PF(R)...(W) Series\VS-80PF(R)...(W) Series.pdf;
VS-80PF(R)...(W) Series;Enlarge;80 at 140;1500;1570;400;;-55 to +180;1.4;DO-5 (DO-203AB);Single;image/diodes\93526.png;Datasheet\diodes\VS-80PF(R)...(W) Series\VS-80PF(R)...(W) Series.pdf;
