Series;Product Image;Part Number;VzMin.(V);VzMax.(V);VzNom.(V);Izt(mA);Ptot(mW);Package (JEDEC®) Code;VzSpecification;AEC-Q101Qualified;Image path;Datasheet part;3d model part
ZMY3V9 to ZMY75;Enlarge;ZMY3V9;3.9;75;3.9;100.0;1000;MELF (DO-213AB) glass;Pulse current;No;image/diodes\85788.png;Datasheet\diodes\ZMY3V9 to ZMY75\ZMY3V9 to ZMY75.pdf;Datasheet\diodes\ZMY3V9 to ZMY75\ZMY3V9 to ZMY75.zip
ZMY3V9 to ZMY75;Enlarge;ZMY4V3;3.9;75;4.3;100.0;1000;MELF (DO-213AB) glass;Pulse current;No;image/diodes\85788.png;Datasheet\diodes\ZMY3V9 to ZMY75\ZMY3V9 to ZMY75.pdf;Datasheet\diodes\ZMY3V9 to ZMY75\ZMY3V9 to ZMY75.zip
ZMY3V9 to ZMY75;Enlarge;ZMY4V7;3.9;75;4.7;100.0;1000;MELF (DO-213AB) glass;Pulse current;No;image/diodes\85788.png;Datasheet\diodes\ZMY3V9 to ZMY75\ZMY3V9 to ZMY75.pdf;Datasheet\diodes\ZMY3V9 to ZMY75\ZMY3V9 to ZMY75.zip
ZMY3V9 to ZMY75;Enlarge;ZMY5V1;3.9;75;5.1;100.0;1000;MELF (DO-213AB) glass;Pulse current;No;image/diodes\85788.png;Datasheet\diodes\ZMY3V9 to ZMY75\ZMY3V9 to ZMY75.pdf;Datasheet\diodes\ZMY3V9 to ZMY75\ZMY3V9 to ZMY75.zip
ZMY3V9 to ZMY75;Enlarge;ZMY5V6;3.9;75;5.6;100.0;1000;MELF (DO-213AB) glass;Pulse current;No;image/diodes\85788.png;Datasheet\diodes\ZMY3V9 to ZMY75\ZMY3V9 to ZMY75.pdf;Datasheet\diodes\ZMY3V9 to ZMY75\ZMY3V9 to ZMY75.zip
ZMY3V9 to ZMY75;Enlarge;ZMY6V2;3.9;75;6.2;100.0;1000;MELF (DO-213AB) glass;Pulse current;No;image/diodes\85788.png;Datasheet\diodes\ZMY3V9 to ZMY75\ZMY3V9 to ZMY75.pdf;Datasheet\diodes\ZMY3V9 to ZMY75\ZMY3V9 to ZMY75.zip
ZMY3V9 to ZMY75;Enlarge;ZMY6V8;3.9;75;6.8;100.0;1000;MELF (DO-213AB) glass;Pulse current;No;image/diodes\85788.png;Datasheet\diodes\ZMY3V9 to ZMY75\ZMY3V9 to ZMY75.pdf;Datasheet\diodes\ZMY3V9 to ZMY75\ZMY3V9 to ZMY75.zip
ZMY3V9 to ZMY75;Enlarge;ZMY7V5;3.9;75;7.5;100.0;1000;MELF (DO-213AB) glass;Pulse current;No;image/diodes\85788.png;Datasheet\diodes\ZMY3V9 to ZMY75\ZMY3V9 to ZMY75.pdf;Datasheet\diodes\ZMY3V9 to ZMY75\ZMY3V9 to ZMY75.zip
ZMY3V9 to ZMY75;Enlarge;ZMY8V2;3.9;75;8.2;100.0;1000;MELF (DO-213AB) glass;Pulse current;No;image/diodes\85788.png;Datasheet\diodes\ZMY3V9 to ZMY75\ZMY3V9 to ZMY75.pdf;Datasheet\diodes\ZMY3V9 to ZMY75\ZMY3V9 to ZMY75.zip
ZMY3V9 to ZMY75;Enlarge;ZMY9V1;3.9;75;9.1;50.0;1000;MELF (DO-213AB) glass;Pulse current;No;image/diodes\85788.png;Datasheet\diodes\ZMY3V9 to ZMY75\ZMY3V9 to ZMY75.pdf;Datasheet\diodes\ZMY3V9 to ZMY75\ZMY3V9 to ZMY75.zip
ZMY3V9 to ZMY75;Enlarge;ZMY10;3.9;75;10.0;50.0;1000;MELF (DO-213AB) glass;Pulse current;No;image/diodes\85788.png;Datasheet\diodes\ZMY3V9 to ZMY75\ZMY3V9 to ZMY75.pdf;Datasheet\diodes\ZMY3V9 to ZMY75\ZMY3V9 to ZMY75.zip
ZMY3V9 to ZMY75;Enlarge;ZMY11;3.9;75;11.0;50.0;1000;MELF (DO-213AB) glass;Pulse current;No;image/diodes\85788.png;Datasheet\diodes\ZMY3V9 to ZMY75\ZMY3V9 to ZMY75.pdf;Datasheet\diodes\ZMY3V9 to ZMY75\ZMY3V9 to ZMY75.zip
ZMY3V9 to ZMY75;Enlarge;ZMY12;3.9;75;12.0;50.0;1000;MELF (DO-213AB) glass;Pulse current;No;image/diodes\85788.png;Datasheet\diodes\ZMY3V9 to ZMY75\ZMY3V9 to ZMY75.pdf;Datasheet\diodes\ZMY3V9 to ZMY75\ZMY3V9 to ZMY75.zip
ZMY3V9 to ZMY75;Enlarge;ZMY13;3.9;75;13.0;50.0;1000;MELF (DO-213AB) glass;Pulse current;No;image/diodes\85788.png;Datasheet\diodes\ZMY3V9 to ZMY75\ZMY3V9 to ZMY75.pdf;Datasheet\diodes\ZMY3V9 to ZMY75\ZMY3V9 to ZMY75.zip
ZMY3V9 to ZMY75;Enlarge;ZMY15;3.9;75;15.0;50.0;1000;MELF (DO-213AB) glass;Pulse current;No;image/diodes\85788.png;Datasheet\diodes\ZMY3V9 to ZMY75\ZMY3V9 to ZMY75.pdf;Datasheet\diodes\ZMY3V9 to ZMY75\ZMY3V9 to ZMY75.zip
ZMY3V9 to ZMY75;Enlarge;ZMY16;3.9;75;16.0;25.0;1000;MELF (DO-213AB) glass;Pulse current;No;image/diodes\85788.png;Datasheet\diodes\ZMY3V9 to ZMY75\ZMY3V9 to ZMY75.pdf;Datasheet\diodes\ZMY3V9 to ZMY75\ZMY3V9 to ZMY75.zip
ZMY3V9 to ZMY75;Enlarge;ZMY18;3.9;75;18.0;25.0;1000;MELF (DO-213AB) glass;Pulse current;No;image/diodes\85788.png;Datasheet\diodes\ZMY3V9 to ZMY75\ZMY3V9 to ZMY75.pdf;Datasheet\diodes\ZMY3V9 to ZMY75\ZMY3V9 to ZMY75.zip
ZMY3V9 to ZMY75;Enlarge;ZMY20;3.9;75;20.0;25.0;1000;MELF (DO-213AB) glass;Pulse current;No;image/diodes\85788.png;Datasheet\diodes\ZMY3V9 to ZMY75\ZMY3V9 to ZMY75.pdf;Datasheet\diodes\ZMY3V9 to ZMY75\ZMY3V9 to ZMY75.zip
ZMY3V9 to ZMY75;Enlarge;ZMY22;3.9;75;22.0;25.0;1000;MELF (DO-213AB) glass;Pulse current;No;image/diodes\85788.png;Datasheet\diodes\ZMY3V9 to ZMY75\ZMY3V9 to ZMY75.pdf;Datasheet\diodes\ZMY3V9 to ZMY75\ZMY3V9 to ZMY75.zip
ZMY3V9 to ZMY75;Enlarge;ZMY24;3.9;75;24.0;25.0;1000;MELF (DO-213AB) glass;Pulse current;No;image/diodes\85788.png;Datasheet\diodes\ZMY3V9 to ZMY75\ZMY3V9 to ZMY75.pdf;Datasheet\diodes\ZMY3V9 to ZMY75\ZMY3V9 to ZMY75.zip
ZMY3V9 to ZMY75;Enlarge;ZMY27;3.9;75;27.0;25.0;1000;MELF (DO-213AB) glass;Pulse current;No;image/diodes\85788.png;Datasheet\diodes\ZMY3V9 to ZMY75\ZMY3V9 to ZMY75.pdf;Datasheet\diodes\ZMY3V9 to ZMY75\ZMY3V9 to ZMY75.zip
ZMY3V9 to ZMY75;Enlarge;ZMY30;3.9;75;30.0;25.0;1000;MELF (DO-213AB) glass;Pulse current;No;image/diodes\85788.png;Datasheet\diodes\ZMY3V9 to ZMY75\ZMY3V9 to ZMY75.pdf;Datasheet\diodes\ZMY3V9 to ZMY75\ZMY3V9 to ZMY75.zip
ZMY3V9 to ZMY75;Enlarge;ZMY33;3.9;75;33.0;25.0;1000;MELF (DO-213AB) glass;Pulse current;No;image/diodes\85788.png;Datasheet\diodes\ZMY3V9 to ZMY75\ZMY3V9 to ZMY75.pdf;Datasheet\diodes\ZMY3V9 to ZMY75\ZMY3V9 to ZMY75.zip
ZMY3V9 to ZMY75;Enlarge;ZMY36;3.9;75;36.0;10.0;1000;MELF (DO-213AB) glass;Pulse current;No;image/diodes\85788.png;Datasheet\diodes\ZMY3V9 to ZMY75\ZMY3V9 to ZMY75.pdf;Datasheet\diodes\ZMY3V9 to ZMY75\ZMY3V9 to ZMY75.zip
ZMY3V9 to ZMY75;Enlarge;ZMY39;3.9;75;39.0;10.0;1000;MELF (DO-213AB) glass;Pulse current;No;image/diodes\85788.png;Datasheet\diodes\ZMY3V9 to ZMY75\ZMY3V9 to ZMY75.pdf;Datasheet\diodes\ZMY3V9 to ZMY75\ZMY3V9 to ZMY75.zip
ZMY3V9 to ZMY75;Enlarge;ZMY43;3.9;75;43.0;10.0;1000;MELF (DO-213AB) glass;Pulse current;No;image/diodes\85788.png;Datasheet\diodes\ZMY3V9 to ZMY75\ZMY3V9 to ZMY75.pdf;Datasheet\diodes\ZMY3V9 to ZMY75\ZMY3V9 to ZMY75.zip
ZMY3V9 to ZMY75;Enlarge;ZMY47;3.9;75;47.0;10.0;1000;MELF (DO-213AB) glass;Pulse current;No;image/diodes\85788.png;Datasheet\diodes\ZMY3V9 to ZMY75\ZMY3V9 to ZMY75.pdf;Datasheet\diodes\ZMY3V9 to ZMY75\ZMY3V9 to ZMY75.zip
ZMY3V9 to ZMY75;Enlarge;ZMY51;3.9;75;51.0;10.0;1000;MELF (DO-213AB) glass;Pulse current;No;image/diodes\85788.png;Datasheet\diodes\ZMY3V9 to ZMY75\ZMY3V9 to ZMY75.pdf;Datasheet\diodes\ZMY3V9 to ZMY75\ZMY3V9 to ZMY75.zip
ZMY3V9 to ZMY75;Enlarge;ZMY56;3.9;75;56.0;10.0;1000;MELF (DO-213AB) glass;Pulse current;No;image/diodes\85788.png;Datasheet\diodes\ZMY3V9 to ZMY75\ZMY3V9 to ZMY75.pdf;Datasheet\diodes\ZMY3V9 to ZMY75\ZMY3V9 to ZMY75.zip
ZMY3V9 to ZMY75;Enlarge;ZMY62;3.9;75;62.0;10.0;1000;MELF (DO-213AB) glass;Pulse current;No;image/diodes\85788.png;Datasheet\diodes\ZMY3V9 to ZMY75\ZMY3V9 to ZMY75.pdf;Datasheet\diodes\ZMY3V9 to ZMY75\ZMY3V9 to ZMY75.zip
ZMY3V9 to ZMY75;Enlarge;ZMY68;3.9;75;68.0;10.0;1000;MELF (DO-213AB) glass;Pulse current;No;image/diodes\85788.png;Datasheet\diodes\ZMY3V9 to ZMY75\ZMY3V9 to ZMY75.pdf;Datasheet\diodes\ZMY3V9 to ZMY75\ZMY3V9 to ZMY75.zip
ZMY3V9 to ZMY75;Enlarge;ZMY75;3.9;75;75.0;10.0;1000;MELF (DO-213AB) glass;Pulse current;No;image/diodes\85788.png;Datasheet\diodes\ZMY3V9 to ZMY75\ZMY3V9 to ZMY75.pdf;Datasheet\diodes\ZMY3V9 to ZMY75\ZMY3V9 to ZMY75.zip
