Series;Product Image;Description;Part Number;Dialectric;Capacitor Type;Construction;Capacitance;Tolerance;Voltage Bias;Voltage;Lead Pitch;Image path;Datasheet part;3d model part
KP1836;Enlarge;KP1836 - Film/Foil;KP1836212125;Polypropylene;AC & Pulse;Radial Boxed;1,2nF;10;Vdc;1250;15.0;image/capacitors\26021.png;Datasheet\capacitors\KP1836\KP1836.pdf;
KP1836;Enlarge;KP1836 - Film/Foil;KP1836212124D;Polypropylene;AC & Pulse;Radial Boxed;1,2nF;5;Vdc;1250;15.0;image/capacitors\26021.png;Datasheet\capacitors\KP1836\KP1836.pdf;
KP1836;Enlarge;KP1836 - Film/Foil;KP1836212125W;Polypropylene;AC & Pulse;Radial Boxed;1,2nF;10;Vdc;1250;15.0;image/capacitors\26021.png;Datasheet\capacitors\KP1836\KP1836.pdf;
KP1836;Enlarge;KP1836 - Film/Foil;KP1836212125V;Polypropylene;AC & Pulse;Radial Boxed;1,2nF;10;Vdc;1250;15.0;image/capacitors\26021.png;Datasheet\capacitors\KP1836\KP1836.pdf;
KP1836;Enlarge;KP1836 - Film/Foil;KP1836212124W;Polypropylene;AC & Pulse;Radial Boxed;1,2nF;5;Vdc;1250;15.0;image/capacitors\26021.png;Datasheet\capacitors\KP1836\KP1836.pdf;
KP1836;Enlarge;KP1836 - Film/Foil;KP1836212124;Polypropylene;AC & Pulse;Radial Boxed;1,2nF;5;Vdc;1250;15.0;image/capacitors\26021.png;Datasheet\capacitors\KP1836\KP1836.pdf;
KP1836;Enlarge;KP1836 - Film/Foil;KP1836212124G;Polypropylene;AC & Pulse;Radial Boxed;1,2nF;5;Vdc;1250;15.0;image/capacitors\26021.png;Datasheet\capacitors\KP1836\KP1836.pdf;
KP1836;Enlarge;KP1836 - Film/Foil;KP1836212124F;Polypropylene;AC & Pulse;Radial Boxed;1,2nF;5;Vdc;1250;15.0;image/capacitors\26021.png;Datasheet\capacitors\KP1836\KP1836.pdf;
KP1836;Enlarge;KP1836 - Film/Foil;KP1836212125G;Polypropylene;AC & Pulse;Radial Boxed;1,2nF;10;Vdc;1250;15.0;image/capacitors\26021.png;Datasheet\capacitors\KP1836\KP1836.pdf;
KP1836;Enlarge;KP1836 - Film/Foil;KP1836212125D;Polypropylene;AC & Pulse;Radial Boxed;1,2nF;10;Vdc;1250;15.0;image/capacitors\26021.png;Datasheet\capacitors\KP1836\KP1836.pdf;
KP1836;Enlarge;KP1836 - Film/Foil;KP1836212125F;Polypropylene;AC & Pulse;Radial Boxed;1,2nF;10;Vdc;1250;15.0;image/capacitors\26021.png;Datasheet\capacitors\KP1836\KP1836.pdf;
KP1836;Enlarge;KP1836 - Film/Foil;KP1836212124V;Polypropylene;AC & Pulse;Radial Boxed;1,2nF;5;Vdc;1250;15.0;image/capacitors\26021.png;Datasheet\capacitors\KP1836\KP1836.pdf;
