Series;Product Image;IF(AV)(A) at Ths/TC(°C);IFSMat 50 Hz(A);IFSMat 60 Hz(A);VRRM(V);trr(µs);TJ(°C);VFM(V);Package (JEDEC®) Code;Circuit Configuration;Image path;Datasheet part;3d model part
VS-1N3208 Series;Enlarge;15 at 150;239;250;600;;-65 to +175;1.5;DO-5 (DO-203AB);Single;image/diodes/93496.png;Datasheet/diodes/med-high-diodes/VS-1N3208 Series/VS-1N3208 Series.pdf;
VS-1N3208 Series;Enlarge;15 at 150;239;250;500;;-65 to +175;1.5;DO-5 (DO-203AB);Single;image/diodes/93496.png;Datasheet/diodes/med-high-diodes/VS-1N3208 Series/VS-1N3208 Series.pdf;
VS-1N3208 Series;Enlarge;15 at 150;239;250;400;;-65 to +175;1.5;DO-5 (DO-203AB);Single;image/diodes/93496.png;Datasheet/diodes/med-high-diodes/VS-1N3208 Series/VS-1N3208 Series.pdf;
VS-1N3208 Series;Enlarge;15 at 150;239;250;300;;-65 to +175;1.5;DO-5 (DO-203AB);Single;image/diodes/93496.png;Datasheet/diodes/med-high-diodes/VS-1N3208 Series/VS-1N3208 Series.pdf;
VS-1N3208 Series;Enlarge;15 at 150;239;250;200;;-65 to +175;1.5;DO-5 (DO-203AB);Single;image/diodes/93496.png;Datasheet/diodes/med-high-diodes/VS-1N3208 Series/VS-1N3208 Series.pdf;
VS-1N3208 Series;Enlarge;15 at 150;239;250;100;;-65 to +175;1.5;DO-5 (DO-203AB);Single;image/diodes/93496.png;Datasheet/diodes/med-high-diodes/VS-1N3208 Series/VS-1N3208 Series.pdf;
VS-1N3208 Series;Enlarge;15 at 150;239;250;50;;-65 to +175;1.5;DO-5 (DO-203AB);Single;image/diodes/93496.png;Datasheet/diodes/med-high-diodes/VS-1N3208 Series/VS-1N3208 Series.pdf;
