Part Number;Product Image;Voltage;Capacitance;Dielectric;Lead Spacing(mm/inch);Lead Style;Packaging;Image path;Datasheet part;3d model part
TA030090BH16138BG1;Enlarge;10000.0;160.0;R16;;;Individual;image\capacitors\22093.png;Datasheet\capacitors\TA030090BH16138BG1\TA030090BH16138BG1.pdf;
