Series;Product Image;Part Number;VzMin.(V);VzMax.(V);VzNom.(V);Izt(mA);Ptot(mW);Package (JEDEC®) Code;VzSpecification;AEC-Q101Qualified;Image path;Datasheet part;3d model part
BZG04-M-Series;Enlarge;BZG04-8V2-M;10.0;270;10.0;50.0;3000;SMA (DO-214AC);Pulse current;Yes;image/diodes\86139.png;Datasheet\diodes\BZG04-M-Series\BZG04-M-Series.pdf;Datasheet\diodes\BZG04-M-Series\BZG04-M-Series.zip
BZG04-M-Series;Enlarge;BZG04-9V1-M;10.0;270;11.0;50.0;3000;SMA (DO-214AC);Pulse current;Yes;image/diodes\86139.png;Datasheet\diodes\BZG04-M-Series\BZG04-M-Series.pdf;Datasheet\diodes\BZG04-M-Series\BZG04-M-Series.zip
BZG04-M-Series;Enlarge;BZG04-10-M;10.0;270;12.0;50.0;3000;SMA (DO-214AC);Pulse current;Yes;image/diodes\86139.png;Datasheet\diodes\BZG04-M-Series\BZG04-M-Series.pdf;Datasheet\diodes\BZG04-M-Series\BZG04-M-Series.zip
BZG04-M-Series;Enlarge;BZG04-11-M;10.0;270;13.0;50.0;3000;SMA (DO-214AC);Pulse current;Yes;image/diodes\86139.png;Datasheet\diodes\BZG04-M-Series\BZG04-M-Series.pdf;Datasheet\diodes\BZG04-M-Series\BZG04-M-Series.zip
BZG04-M-Series;Enlarge;BZG04-12-M;10.0;270;15.0;50.0;3000;SMA (DO-214AC);Pulse current;Yes;image/diodes\86139.png;Datasheet\diodes\BZG04-M-Series\BZG04-M-Series.pdf;Datasheet\diodes\BZG04-M-Series\BZG04-M-Series.zip
BZG04-M-Series;Enlarge;BZG04-13-M;10.0;270;16.0;25.0;3000;SMA (DO-214AC);Pulse current;Yes;image/diodes\86139.png;Datasheet\diodes\BZG04-M-Series\BZG04-M-Series.pdf;Datasheet\diodes\BZG04-M-Series\BZG04-M-Series.zip
BZG04-M-Series;Enlarge;BZG04-15-M;10.0;270;18.0;25.0;3000;SMA (DO-214AC);Pulse current;Yes;image/diodes\86139.png;Datasheet\diodes\BZG04-M-Series\BZG04-M-Series.pdf;Datasheet\diodes\BZG04-M-Series\BZG04-M-Series.zip
BZG04-M-Series;Enlarge;BZG04-16-M;10.0;270;20.0;25.0;3000;SMA (DO-214AC);Pulse current;Yes;image/diodes\86139.png;Datasheet\diodes\BZG04-M-Series\BZG04-M-Series.pdf;Datasheet\diodes\BZG04-M-Series\BZG04-M-Series.zip
BZG04-M-Series;Enlarge;BZG04-18-M;10.0;270;22.0;25.0;3000;SMA (DO-214AC);Pulse current;Yes;image/diodes\86139.png;Datasheet\diodes\BZG04-M-Series\BZG04-M-Series.pdf;Datasheet\diodes\BZG04-M-Series\BZG04-M-Series.zip
BZG04-M-Series;Enlarge;BZG04-20-M;10.0;270;24.0;25.0;3000;SMA (DO-214AC);Pulse current;Yes;image/diodes\86139.png;Datasheet\diodes\BZG04-M-Series\BZG04-M-Series.pdf;Datasheet\diodes\BZG04-M-Series\BZG04-M-Series.zip
