Part Number;Product Image;Rev. Voltage(V);IF(AV)(A);VFat IF(V at A);IFSM(A);IRM(mA);TJmax.(°C);Package (JEDEC®) Code;Circuit Configuration;AEC-Q101Qualified;Image path;Datasheet part;3d model part
VX60M120C;Enlarge;120;2 x 30;0.67;320.0;;175;TO-220AB;Common cathode;Yes;image/diodes\87179.png;Datasheet\diodes\VX60M120C\VX60M120C.pdf;
