Series;Product Image;IFAV(A);TC(°C);VRRM(V);IFSM(A);VFat IFMat 25 °C(V at A);TJ(°C);RthJC(°C/W);trr(ns);Package;CircuitConfiguration;Isolationfrom Heatsink;Image path;Datasheet part;3d model part
VS-VS5HD240CW60;Enlarge;229;115;600;1300;1.52 at 120;-40 to +175;0.38;52;TO-244;Two diodes common cathode;Not Isolated;image\modules\96922.png;Datasheet\modules\VS-VS5HD240CW60\VS-VS5HD240CW60.pdf;
