Part Number;Product Image;Rev. Voltage(V);IF(AV)(A);VFat IF;IFSM(A);trr(ns);TJmax.(°C);Package (JEDEC®) Code;CircuitConfiguration;AEC-Q101 Qualified;Image path;Datasheet part;3d model part
VS-6EWX06FNHM3;Enlarge;600;6;1.65;50.0;14;175.0;DPAK (TO-252AA);Single;Yes;image/diodes/94745.png;Datasheet/diodes/ultrafast-recovery/VS-6EWX06FNHM3/VS-6EWX06FNHM3.pdf;
