Part Number;Product Image;Package;VCEO(V);CTR min.1%;CTR max.1%;Forward Current IFmax.(mA);Power DissipationmW(mW);Operating Temperature max.(°C);Isolation Voltage VISOVRMS;Safety Standard(s);Image path;Datasheet part;3d model part
SFH691AT;Enlarge;SOP-4;70.0;50;300.0;± 50;150.0;-55 to +100;3750;UL, cUL, VDE, BSI, CQC, FIMKO;image/optocouplers/83719.png;Datasheet/optocouplers/opto-ac-in/SFH691AT/SFH691AT.pdf;Datasheet/optocouplers/opto-ac-in/SFH691AT/SFH691AT.zip
