Series;Product Image;Description;AC Operating Voltage Min.(VRMS);AC Operating Voltage Max.(VRMS);DC Operating Voltage Min.(VDC);DC Operating Voltage Max.(VDC);INRP8/20 µsMax.(Ap);Energy 10/1000 µsMax.(J);Operating Temperature Min.(°C);Operating Temperature Max.(°C);Image path;Datasheet part;3d model part
MLV0805E3;Enlarge;SMD 0805 Multilayer Varistor;4;30;5.6;38;100;0.3;-55;125;image/varistors/29109.png;Datasheet\/varistors/MLV0805E3\MLV0805E3.pdf;Datasheet\/varistors/MLV0805E3\MLV0805E3.zip
