Part Number;Product Image;Package;VCEO(V);CTR Min.(1)%;CTR Max.(1)%;Forward Current IF(mA);ton/toff(µs);Operating Temperature(°C);Isolation Voltage VISOVRMS;Safety Standard(s);Image path;Datasheet part;3d model part
CNY64, CNY65, CNY66;Enlarge;DIP-4 HV;32;50;300.0;10;5, 3;-55 to +85;8200 13 900;UL, VDE;image/optocouplers/83540.png;Datasheet/optocouplers/opt-tran-output/CNY64, CNY65, CNY66/CNY64, CNY65, CNY66.pdf;Datasheet/optocouplers/opt-tran-output/CNY64, CNY65, CNY66/CNY64, CNY65, CNY66.zip
