Series;Product Image;Resistance Min.(Ω);Resistance Max.(Ω);E-Series;Tolerance(± %);Power Rating(W);Maximum Voltage(V);TCR(± ppm/°C);MountingTechnology;Size / Device Style;OperatingTemperature(°C);Automotive;Image path;Datasheet part;3d model part
FS;Enlarge;1;10250;;5.0;8;286;260;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31845.png;Datasheet\/resistors-fixed/FS\FS.pdf;Datasheet\/resistors-fixed/FS\FS.zip
FS;Enlarge;1;10250;;5.0;8;286;400;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31845.png;Datasheet\/resistors-fixed/FS\FS.pdf;Datasheet\/resistors-fixed/FS\FS.zip
FS;Enlarge;1;14500;;5.0;10;381;260;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31845.png;Datasheet\/resistors-fixed/FS\FS.pdf;Datasheet\/resistors-fixed/FS\FS.zip
FS;Enlarge;1;14500;;5.0;10;381;400;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31845.png;Datasheet\/resistors-fixed/FS\FS.pdf;Datasheet\/resistors-fixed/FS\FS.zip
FS;Enlarge;1;15000;;5.0;5;274;260;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31845.png;Datasheet\/resistors-fixed/FS\FS.pdf;Datasheet\/resistors-fixed/FS\FS.zip
FS;Enlarge;1;15000;;5.0;5;274;400;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31845.png;Datasheet\/resistors-fixed/FS\FS.pdf;Datasheet\/resistors-fixed/FS\FS.zip
FS;Enlarge;1;17500;;5.0;7;350;260;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31845.png;Datasheet\/resistors-fixed/FS\FS.pdf;Datasheet\/resistors-fixed/FS\FS.zip
FS;Enlarge;1;17500;;5.0;7;350;400;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31845.png;Datasheet\/resistors-fixed/FS\FS.pdf;Datasheet\/resistors-fixed/FS\FS.zip
FS;Enlarge;1;20500;;5.0;8;405;260;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31845.png;Datasheet\/resistors-fixed/FS\FS.pdf;Datasheet\/resistors-fixed/FS\FS.zip
FS;Enlarge;1;20500;;5.0;8;405;400;Through-hole;Tubular;-55 to +350;No;image/resistors-fixed/31845.png;Datasheet\/resistors-fixed/FS\FS.pdf;Datasheet\/resistors-fixed/FS\FS.zip
