Part Number;Product Image;Package;Reverse WorkingVoltage(V);Capacitance(pF);LeakageCurrent(µA);Peak Pulse Current8/20 µs (*10/1000 µs)acc. IEC 61000-4-5(A);Peak PulsePower 8/20 µsacc. IEC 61000-4-5(W);ProtectableLines;ESD Immunityacc. IEC 61000-4-2(kV);Max. OperatingJunction Temperature(°C);AEC-Q101Qualified;Image path;Datasheet part;3d model part
VLIN2626-02G;Enlarge;SOD-323;26.5;13.5;0.05;4.0;200;1;± 30;150;Yes;image/diodes/85915.png;Datasheet/diodes/esd-protection/VLIN2626-02G/VLIN2626-02G.pdf;Datasheet/diodes/esd-protection/VLIN2626-02G/VLIN2626-02G.zip
