Part Number;Image;Package;Color;Circuitry;IVminμcd;Typ. IVμcd;Max. IVμcd;at If(mA);Typ. Vf(V);Image path;Datasheet part;3d model part
VDMR10A1;Enlarge;10 mm;Super red;Common anode;;20.0;;10;2.0;image/displays\84197.png;Datasheet\displays\VDMR10A1\VDMR10A1.pdf;Datasheet\displays\VDMR10A1\VDMR10A1.zip
