Series;Product Image;IFAV(A);TC(°C);VRRM(V);IFSM(A);VFat IFMat 25 °C(V at A);TJ(°C);RthJC(°C/W);trr(ns);Package;CircuitConfiguration;Isolationfrom Heatsink;Image path;Datasheet part;3d model part
VS-U5FX60FA60;Enlarge;30;128;600;290;1.6 at 30;-55 to +175;0.95;57;SOT-227;Two separate diodes, parallel pin-out;Isolated;image\modules\96938.png;Datasheet\modules\VS-U5FX60FA60\VS-U5FX60FA60.pdf;
