Part Number;Product Image;Voltage;Capacitance;Dielectric;Lead Spacing(mm/inch);Lead Style;Packaging;Image path;Datasheet part;3d model part
PS0020BE18033BH1;Enlarge;5000.0;18.0;R42;;;Individual;image\capacitors\22081.png;Datasheet\capacitors\PS0020BE18033BH1\PS0020BE18033BH1.pdf;
