Part Number;Product Image;Package;Dimensions(mm);Carrier Frequency(kHz);AGC;Transmission DistanceTyp.(m);Detection Threshold /Sensitivity Typ.;Half ViewingAngle(°);Supply CurrentTyp.(mA);Pinning;Recommended for RemoteControl Code;Application;Mounting;Image path;Datasheet part;3d model part
TSOP38G36;Enlarge;Minicast;5.0 W x 6.95 H x 4.8 D;36;;24.0;0.2;± 45;0.35;1 = OUT, 2 = GND, 3 = VS;RCMM;Remote control;Leaded;image/ir-receiver-modules/82731.png;Datasheet\/ir-receiver-modules/TSOP38G36\TSOP38G36.pdf;Datasheet\/ir-receiver-modules/TSOP38G36\TSOP38G36.zip
