Part Number;Product Image;Description;Voltage;Capacitance;Dielectric;Lead Spacing(mm/inch);Packaging;Lead Style;Image path;Datasheet part;3d model part
AY2472K49Y5US6TL0;Enlarge;Automotive Grade EMI Suppression Safety Capacitor, Ceramic Disc, Class X1, 440 VAC, Class Y2, 300 VAC;440  (X1) 300  (Y2);4700.0;Y5U;10 mm / 0.400 inch;Reel;Straight;image\capacitors\28550.png;Datasheet\capacitors\AY2472K49Y5US6TL0\AY2472K49Y5US6TL0.pdf;Datasheet\capacitors\AY2472K49Y5US6TL0\AY2472K49Y5US6TL0.zip
