Part Number;Product Image;Description;Voltage;Capacitance;Dielectric;Lead Spacing(mm/inch);Lead Style;Packaging;Image path;Datasheet part;3d model part
RHS50073PBRZAS5415;Enlarge;High Voltage Ceramic Capacitor Stacks, With Leads, Class 2 Ceramic;16000;500;R6000;;;Bulk;image\capacitors\22033.png;Datasheet\capacitors\RHS50073PBRZAS5415\RHS50073PBRZAS5415.pdf;
