Part Number;Configuration;SingleSupplyMin.;SingleSupplyMax.;DualSupplyMin.;DualSupplyMax.;On-Resistance(Ω);Is(off)Max.;tonMax.;QINJTyp.;XTALK&OIRR;Package;CS(on)(pF);CS(off)(pF);-3 dBBandwidth(MHz);Image path;Datasheet part;3d model part
DG213;SPST x 4, Comp;13.0;36.0;7.0;22.0;60.0;0.5;130.0;1.0;-70.0;SO-16 (Narrow) AS;;;;70662;Datasheet//analog-switches/DG213\DG213.pdf;
DG213;SPST x 4, Comp;13.0;36.0;7.0;22.0;60.0;0.5;130.0;1.0;-70.0;Plastic DIP-16;;;;70662;Datasheet//analog-switches/DG213\DG213.pdf;
DG213;SPST x 4, Comp;13.0;36.0;7.0;22.0;60.0;0.5;130.0;1.0;-70.0;TSSOP-16;;;;70662;Datasheet//analog-switches/DG213\DG213.pdf;
