Series;Product Image;Technology;Mounting;Construction;Capacitance;Voltage(V);ESR(mΩ);Case Size (mm)(mm);Image path;Datasheet part;3d model part
738D;Enlarge;Tantalum, Wet;Through Hole;Axial;120 µF;16.0;;16.28 x 7.14 (B);image/capacitors\40054.png;Datasheet\capacitors\738D\738D.pdf;Datasheet\capacitors\738D\738D.zip
738D;Enlarge;Tantalum, Wet;Through Hole;Axial;5.6 µF;75.0;;11.51 x 4.78 (A);image/capacitors\40054.png;Datasheet\capacitors\738D\738D.pdf;Datasheet\capacitors\738D\738D.zip
738D;Enlarge;Tantalum, Wet;Through Hole;Axial;1.2 mF;6.3;;26.97 x 9.53 (D);image/capacitors\40054.png;Datasheet\capacitors\738D\738D.pdf;Datasheet\capacitors\738D\738D.zip
738D;Enlarge;Tantalum, Wet;Through Hole;Axial;150 µF;30.0;;19.46 x 9.53 (C);image/capacitors\40054.png;Datasheet\capacitors\738D\738D.pdf;Datasheet\capacitors\738D\738D.zip
738D;Enlarge;Tantalum, Wet;Through Hole;Axial;82 µF;100.0;;26.97 x 9.53 (D);image/capacitors\40054.png;Datasheet\capacitors\738D\738D.pdf;Datasheet\capacitors\738D\738D.zip
738D;Enlarge;Tantalum, Wet;Through Hole;Axial;8.2 µF;63.0;;11.51 x 4.78 (A);image/capacitors\40054.png;Datasheet\capacitors\738D\738D.pdf;Datasheet\capacitors\738D\738D.zip
738D;Enlarge;Tantalum, Wet;Through Hole;Axial;56 µF;125.0;;26.97 x 9.53 (D);image/capacitors\40054.png;Datasheet\capacitors\738D\738D.pdf;Datasheet\capacitors\738D\738D.zip
738D;Enlarge;Tantalum, Wet;Through Hole;Axial;330 µF;25.0;;26.97 x 9.53 (D);image/capacitors\40054.png;Datasheet\capacitors\738D\738D.pdf;Datasheet\capacitors\738D\738D.zip
738D;Enlarge;Tantalum, Wet;Through Hole;Axial;390 µF;10.0;;19.46 x 9.53 (C);image/capacitors\40054.png;Datasheet\capacitors\738D\738D.pdf;Datasheet\capacitors\738D\738D.zip
738D;Enlarge;Tantalum, Wet;Through Hole;Axial;18 µF;125.0;;19.46 x 9.53 (C);image/capacitors\40054.png;Datasheet\capacitors\738D\738D.pdf;Datasheet\capacitors\738D\738D.zip
738D;Enlarge;Tantalum, Wet;Through Hole;Axial;22 µF;25.0;;11.51 x 4.78 (A);image/capacitors\40054.png;Datasheet\capacitors\738D\738D.pdf;Datasheet\capacitors\738D\738D.zip
