Part Number;Product Image;Package;Output;Load voltage (max.)(V);Load current (max.)(mA);I Fon (max.)(mA);R ON (max.)(Ω);R OFF (typ.)(GΩ);Turn-on time max.(ms);Turn-off time max.(ms);VISOmax.VRMS(V);Safety Standard;Image path;Datasheet part;3d model part
VORA1010M4;Enlarge;SOP-4;1 Form A;100.0;100.0;2.0;6.0;;0.25;0.15;3750;UL, cUL, VDE,;image/solid-state-relays/80152.png;Datasheet\/solid-state-relays/VORA1010M4\VORA1010M4.pdf;
