Part Number;Product Image;Voltage;Capacitance;Dielectric;Lead Spacing(mm/inch);Lead Style;Packaging;Image path;Datasheet part;3d model part
WZ110258BH47238BJ1;Enlarge;10000.0;4700.0;R85;;;Individual;image\capacitors\22131.png;Datasheet\capacitors\WZ110258BH47238BJ1\WZ110258BH47238BJ1.pdf;Datasheet\capacitors\WZ110258BH47238BJ1\WZ110258BH47238BJ1.zip
