Series;Type(V);Display Format;mm(W x H mm);mm(W x H mm).1;mm(W x H mm).2;mm(W x H mm).3;mm(W x H mm).4;Duty;Built-In Controller;Yellow;Green;Red;Blue;White;Image path;Datasheet part;3d model part
OLED-100H032A-LPP5N00000;graphic;100 x 32 dots;98.0 x 60.0 x 10.0 (max.);77.0 x 25.20;-;0.54 x 0.55;0.59 x 0.60;1/16;OLED-0010;Yes;-;-;-;-;37882;Datasheet/displays/OLED-100H032A-LPP5N00000\OLED-100H032A-LPP5N00000.pdf;
