Series;Product Image;Description;Part Number;Dialectric;Capacitor Type;Construction;Capacitance;Tolerance;Voltage Bias;Voltage;Lead Pitch;Image path;Datasheet part;3d model part
MKP1847C AC Filtering;Enlarge;MKP1847C - Compact AC Filtering  - THB: 40°C / 93% R.H. / 56 days at UNAC;MKP1847C510235K2;Polypropylene;AC Filtering;Radial Boxed;1µF;10;Vac;230;27.5;image/capacitors\26077.png;Datasheet\capacitors\MKP1847C AC Filtering\MKP1847C AC Filtering.pdf;
MKP1847C AC Filtering;Enlarge;MKP1847C - Compact AC Filtering  - THB: 40°C / 93% R.H. / 56 days at UNAC;MKP1847C510255K2;Polypropylene;AC Filtering;Radial Boxed;1µF;10;Vac;250;27.5;image/capacitors\26077.png;Datasheet\capacitors\MKP1847C AC Filtering\MKP1847C AC Filtering.pdf;
MKP1847C AC Filtering;Enlarge;MKP1847C - Compact AC Filtering  - THB: 40°C / 93% R.H. / 56 days at UNAC;MKP1847C510275K2;Polypropylene;AC Filtering;Radial Boxed;1µF;10;Vac;275;27.5;image/capacitors\26077.png;Datasheet\capacitors\MKP1847C AC Filtering\MKP1847C AC Filtering.pdf;
MKP1847C AC Filtering;Enlarge;MKP1847C - Compact AC Filtering  - THB: 40°C / 93% R.H. / 56 days at UNAC;MKP1847C510315K2;Polypropylene;AC Filtering;Radial Boxed;1µF;10;Vac;310;27.5;image/capacitors\26077.png;Datasheet\capacitors\MKP1847C AC Filtering\MKP1847C AC Filtering.pdf;
MKP1847C AC Filtering;Enlarge;MKP1847C - Compact AC Filtering  - THB: 40°C / 93% R.H. / 56 days at UNAC;MKP1847C510355K2;Polypropylene;AC Filtering;Radial Boxed;1µF;10;Vac;350;27.5;image/capacitors\26077.png;Datasheet\capacitors\MKP1847C AC Filtering\MKP1847C AC Filtering.pdf;
MKP1847C AC Filtering;Enlarge;MKP1847C - Compact AC Filtering  - THB: 40°C / 93% R.H. / 56 days at UNAC;MKP1847C520235K2;Polypropylene;AC Filtering;Radial Boxed;2µF;10;Vac;230;27.5;image/capacitors\26077.png;Datasheet\capacitors\MKP1847C AC Filtering\MKP1847C AC Filtering.pdf;
MKP1847C AC Filtering;Enlarge;MKP1847C - Compact AC Filtering  - THB: 40°C / 93% R.H. / 56 days at UNAC;MKP1847C520255K2;Polypropylene;AC Filtering;Radial Boxed;2µF;10;Vac;250;27.5;image/capacitors\26077.png;Datasheet\capacitors\MKP1847C AC Filtering\MKP1847C AC Filtering.pdf;
MKP1847C AC Filtering;Enlarge;MKP1847C - Compact AC Filtering  - THB: 40°C / 93% R.H. / 56 days at UNAC;MKP1847C520275K2;Polypropylene;AC Filtering;Radial Boxed;2µF;10;Vac;275;27.5;image/capacitors\26077.png;Datasheet\capacitors\MKP1847C AC Filtering\MKP1847C AC Filtering.pdf;
MKP1847C AC Filtering;Enlarge;MKP1847C - Compact AC Filtering  - THB: 40°C / 93% R.H. / 56 days at UNAC;MKP1847C520315K2;Polypropylene;AC Filtering;Radial Boxed;2µF;10;Vac;310;27.5;image/capacitors\26077.png;Datasheet\capacitors\MKP1847C AC Filtering\MKP1847C AC Filtering.pdf;
MKP1847C AC Filtering;Enlarge;MKP1847C - Compact AC Filtering  - THB: 40°C / 93% R.H. / 56 days at UNAC;MKP1847C520355K2;Polypropylene;AC Filtering;Radial Boxed;2µF;10;Vac;350;27.5;image/capacitors\26077.png;Datasheet\capacitors\MKP1847C AC Filtering\MKP1847C AC Filtering.pdf;
MKP1847C AC Filtering;Enlarge;MKP1847C - Compact AC Filtering  - THB: 40°C / 93% R.H. / 56 days at UNAC;MKP1847C530235K2;Polypropylene;AC Filtering;Radial Boxed;3µF;10;Vac;230;27.5;image/capacitors\26077.png;Datasheet\capacitors\MKP1847C AC Filtering\MKP1847C AC Filtering.pdf;
MKP1847C AC Filtering;Enlarge;MKP1847C - Compact AC Filtering  - THB: 40°C / 93% R.H. / 56 days at UNAC;MKP1847C530255K2;Polypropylene;AC Filtering;Radial Boxed;3µF;10;Vac;250;27.5;image/capacitors\26077.png;Datasheet\capacitors\MKP1847C AC Filtering\MKP1847C AC Filtering.pdf;
MKP1847C AC Filtering;Enlarge;MKP1847C - Compact AC Filtering  - THB: 40°C / 93% R.H. / 56 days at UNAC;MKP1847C530275K2;Polypropylene;AC Filtering;Radial Boxed;3µF;10;Vac;275;27.5;image/capacitors\26077.png;Datasheet\capacitors\MKP1847C AC Filtering\MKP1847C AC Filtering.pdf;
MKP1847C AC Filtering;Enlarge;MKP1847C - Compact AC Filtering  - THB: 40°C / 93% R.H. / 56 days at UNAC;MKP1847C530315K2;Polypropylene;AC Filtering;Radial Boxed;3µF;10;Vac;310;27.5;image/capacitors\26077.png;Datasheet\capacitors\MKP1847C AC Filtering\MKP1847C AC Filtering.pdf;
