Part Number;Product Image;IF(AV)(A);VFat IF(V at A);IFSM(A);Rev. Voltage(V);TJmax.(°C);Package (JEDEC®) Code;Circuit Configuration;Image path;Datasheet part;3d model part
BU1006A;Enlarge;10.0;0.94;90;600;150;BU;In-line;image/diodes\84800.png;Datasheet\diodes\BU1006A\BU1006A.pdf;Datasheet\diodes\BU1006A\BU1006A.zip
