Part Number;Product Image;Description;Voltage;Capacitance;Dielectric;Lead Spacing(mm/inch);Packaging;Lead Style;Image path;Datasheet part;3d model part
VY2222M35Y5US6UL5;Enlarge;EMI Suppression Safety Capacitor, Ceramic Disc, Class X1, 440 VAC, Class Y2, 300 VAC;440  (X1) 300  (Y2);2200.0;Y5U;5 mm / 0.200 inch;Ammo;Straight;image\capacitors\28535.png;Datasheet\capacitors\VY2222M35Y5US6UL5\VY2222M35Y5US6UL5.pdf;Datasheet\capacitors\VY2222M35Y5US6UL5\VY2222M35Y5US6UL5.zip
