Part Number;Product Image;Package;Dimensions(mm);Carrier Frequency(kHz);AGC;Transmission DistanceTyp.(m);Detection Threshold /Sensitivity Typ.;Half ViewingAngle(°);Supply CurrentTyp.(mA);Pinning;Recommended for RemoteControl Code;Application;Mounting;Image path;Datasheet part;3d model part
TSOP37436H;Enlarge;Belobog shield;4.3 W x 4.3 H x 1.0 D;36;AGC4;18.0;0.2;± 75;0.35;1 = OUT, 2, 3, 6, 7, 8 = GND, 4, 5 = VS;RC-5;Remote control;SMD;image/ir-receiver-modules/82622.png;Datasheet\/ir-receiver-modules/TSOP37436H\TSOP37436H.pdf;Datasheet\/ir-receiver-modules/TSOP37436H\TSOP37436H.zip
TSOP37436H;Enlarge;Belobog shield;4.3 W x 4.3 H x 1.0 D;36;AGC4;18.0;0.2;± 75;0.35;1 = OUT, 2, 3, 6, 7, 8 = GND, 4, 5 = VS;RC-6;Remote control;SMD;image/ir-receiver-modules/82622.png;Datasheet\/ir-receiver-modules/TSOP37436H\TSOP37436H.pdf;Datasheet\/ir-receiver-modules/TSOP37436H\TSOP37436H.zip
TSOP37436H;Enlarge;Belobog shield;4.3 W x 4.3 H x 1.0 D;36;AGC4;18.0;0.2;± 75;0.35;1 = OUT, 2, 3, 6, 7, 8 = GND, 4, 5 = VS;Panasonic;Remote control;SMD;image/ir-receiver-modules/82622.png;Datasheet\/ir-receiver-modules/TSOP37436H\TSOP37436H.pdf;Datasheet\/ir-receiver-modules/TSOP37436H\TSOP37436H.zip
