Part Number;Product Image;Data Rate(MBd);Package;CTR min.(%);tPLHtyp.(µs);tPHLtyp.(µs);Pulse Width Distortion PWD(ns);CMTI min.(V/μs);Operating Temperature(°C);Channel(s);Isolation VoltageVISO(VRMS);Safety Standard(s);Image path;Datasheet part;3d model part
VOIH060A;Enlarge;10.0;SOIC-8;;0.05;0.04;6.0;15000.0;-40 to +110;Single;3750;UL, cUL, VDE;image/optocouplers/80356.png;Datasheet/optocouplers/opto-high-speed/VOIH060A/VOIH060A.pdf;Datasheet/optocouplers/opto-high-speed/VOIH060A/VOIH060A.zip
