Series;Product Image;Technology;Mounting;Construction;Capacitance;Voltage(V);ESR(mΩ);Case Size (mm)(mm);Image path;Datasheet part;3d model part
DLA 06013, DLA 06014, DLA 06015, DLA 06016;Enlarge;Tantalum, Wet;Through Hole;Axial;330 µF;50.0;;26.97 x 9.53 (T4);image/capacitors\40143.png;Datasheet\capacitors\DLA 06013, DLA 06014, DLA 06015, DLA 06016\DLA 06013, DLA 06014, DLA 06015, DLA 06016.pdf;Datasheet\capacitors\DLA 06013, DLA 06014, DLA 06015, DLA 06016\DLA 06013, DLA 06014, DLA 06015, DLA 06016.zip
DLA 06013, DLA 06014, DLA 06015, DLA 06016;Enlarge;Tantalum, Wet;Through Hole;Axial;220 µF;60.0;910.0;19.46 x 9.53 (T3);image/capacitors\40143.png;Datasheet\capacitors\DLA 06013, DLA 06014, DLA 06015, DLA 06016\DLA 06013, DLA 06014, DLA 06015, DLA 06016.pdf;Datasheet\capacitors\DLA 06013, DLA 06014, DLA 06015, DLA 06016\DLA 06013, DLA 06014, DLA 06015, DLA 06016.zip
DLA 06013, DLA 06014, DLA 06015, DLA 06016;Enlarge;Tantalum, Wet;Through Hole;Axial;6.8 µF;75.0;;11.51 x 4.78 (T1);image/capacitors\40143.png;Datasheet\capacitors\DLA 06013, DLA 06014, DLA 06015, DLA 06016\DLA 06013, DLA 06014, DLA 06015, DLA 06016.pdf;Datasheet\capacitors\DLA 06013, DLA 06014, DLA 06015, DLA 06016\DLA 06013, DLA 06014, DLA 06015, DLA 06016.zip
DLA 06013, DLA 06014, DLA 06015, DLA 06016;Enlarge;Tantalum, Wet;Through Hole;Axial;40 µF;75.0;1500.0;19.46 x 9.53 (T3);image/capacitors\40143.png;Datasheet\capacitors\DLA 06013, DLA 06014, DLA 06015, DLA 06016\DLA 06013, DLA 06014, DLA 06015, DLA 06016.pdf;Datasheet\capacitors\DLA 06013, DLA 06014, DLA 06015, DLA 06016\DLA 06013, DLA 06014, DLA 06015, DLA 06016.zip
DLA 06013, DLA 06014, DLA 06015, DLA 06016;Enlarge;Tantalum, Wet;Through Hole;Axial;220 µF;8.0;;16.28 x 7.14 (T2);image/capacitors\40143.png;Datasheet\capacitors\DLA 06013, DLA 06014, DLA 06015, DLA 06016\DLA 06013, DLA 06014, DLA 06015, DLA 06016.pdf;Datasheet\capacitors\DLA 06013, DLA 06014, DLA 06015, DLA 06016\DLA 06013, DLA 06014, DLA 06015, DLA 06016.zip
DLA 06013, DLA 06014, DLA 06015, DLA 06016;Enlarge;Tantalum, Wet;Through Hole;Axial;20 µF;10.0;1990.0;11.51 x 4.78 (T1);image/capacitors\40143.png;Datasheet\capacitors\DLA 06013, DLA 06014, DLA 06015, DLA 06016\DLA 06013, DLA 06014, DLA 06015, DLA 06016.pdf;Datasheet\capacitors\DLA 06013, DLA 06014, DLA 06015, DLA 06016\DLA 06013, DLA 06014, DLA 06015, DLA 06016.zip
DLA 06013, DLA 06014, DLA 06015, DLA 06016;Enlarge;Tantalum, Wet;Through Hole;Axial;1.5 mF;10.0;;26.97 x 9.53 (T4);image/capacitors\40143.png;Datasheet\capacitors\DLA 06013, DLA 06014, DLA 06015, DLA 06016\DLA 06013, DLA 06014, DLA 06015, DLA 06016.pdf;Datasheet\capacitors\DLA 06013, DLA 06014, DLA 06015, DLA 06016\DLA 06013, DLA 06014, DLA 06015, DLA 06016.zip
DLA 06013, DLA 06014, DLA 06015, DLA 06016;Enlarge;Tantalum, Wet;Through Hole;Axial;68 µF;100.0;;19.46 x 9.53 (T3);image/capacitors\40143.png;Datasheet\capacitors\DLA 06013, DLA 06014, DLA 06015, DLA 06016\DLA 06013, DLA 06014, DLA 06015, DLA 06016.pdf;Datasheet\capacitors\DLA 06013, DLA 06014, DLA 06015, DLA 06016\DLA 06013, DLA 06014, DLA 06015, DLA 06016.zip
DLA 06013, DLA 06014, DLA 06015, DLA 06016;Enlarge;Tantalum, Wet;Through Hole;Axial;27 µF;125.0;1770.0;16.28 x 7.14 (T2);image/capacitors\40143.png;Datasheet\capacitors\DLA 06013, DLA 06014, DLA 06015, DLA 06016\DLA 06013, DLA 06014, DLA 06015, DLA 06016.pdf;Datasheet\capacitors\DLA 06013, DLA 06014, DLA 06015, DLA 06016\DLA 06013, DLA 06014, DLA 06015, DLA 06016.zip
DLA 06013, DLA 06014, DLA 06015, DLA 06016;Enlarge;Tantalum, Wet;Through Hole;Axial;43 µF;100.0;;19.46 x 9.53 (T3);image/capacitors\40143.png;Datasheet\capacitors\DLA 06013, DLA 06014, DLA 06015, DLA 06016\DLA 06013, DLA 06014, DLA 06015, DLA 06016.pdf;Datasheet\capacitors\DLA 06013, DLA 06014, DLA 06015, DLA 06016\DLA 06013, DLA 06014, DLA 06015, DLA 06016.zip
DLA 06013, DLA 06014, DLA 06015, DLA 06016;Enlarge;Tantalum, Wet;Through Hole;Axial;3.6 µF;125.0;4980.0;11.51 x 4.78 (T1);image/capacitors\40143.png;Datasheet\capacitors\DLA 06013, DLA 06014, DLA 06015, DLA 06016\DLA 06013, DLA 06014, DLA 06015, DLA 06016.pdf;Datasheet\capacitors\DLA 06013, DLA 06014, DLA 06015, DLA 06016\DLA 06013, DLA 06014, DLA 06015, DLA 06016.zip
DLA 06013, DLA 06014, DLA 06015, DLA 06016;Enlarge;Tantalum, Wet;Through Hole;Axial;15 µF;15.0;;11.51 x 4.78 (T1);image/capacitors\40143.png;Datasheet\capacitors\DLA 06013, DLA 06014, DLA 06015, DLA 06016\DLA 06013, DLA 06014, DLA 06015, DLA 06016.pdf;Datasheet\capacitors\DLA 06013, DLA 06014, DLA 06015, DLA 06016\DLA 06013, DLA 06014, DLA 06015, DLA 06016.zip
DLA 06013, DLA 06014, DLA 06015, DLA 06016;Enlarge;Tantalum, Wet;Through Hole;Axial;170 µF;15.0;780.0;19.46 x 9.53 (T3);image/capacitors\40143.png;Datasheet\capacitors\DLA 06013, DLA 06014, DLA 06015, DLA 06016\DLA 06013, DLA 06014, DLA 06015, DLA 06016.pdf;Datasheet\capacitors\DLA 06013, DLA 06014, DLA 06015, DLA 06016\DLA 06013, DLA 06014, DLA 06015, DLA 06016.zip
