Part Number;Product Image;Rev. Voltage(V);IF(AV)(A);VFat IF;IFSM(A);trr(ns);TJmax.(°C);Package (JEDEC®) Code;CircuitConfiguration;AEC-Q101 Qualified;Image path;Datasheet part;3d model part
VS-30CTH02S-M3;Enlarge;200;2 x 15;0.78;200.0;30;175.0;D2PAK (TO-263AB);Common cathode;No;image/diodes/96234.png;Datasheet/diodes/ultrafast-recovery/VS-30CTH02S-M3/VS-30CTH02S-M3.pdf;
