Series;Product Image;Technology;Mounting;Construction;Capacitance;Voltage(V);ESR(mΩ);Case Size (mm)(mm);Image path;Datasheet part;3d model part
M39003/01;Enlarge;Tantalum, Solid;Through Hole;Axial;1.5 µF;50.0;;;image/capacitors\40018.png;Datasheet\capacitors\M39003/01\M39003/01.pdf;
M39003/01;Enlarge;Tantalum, Solid;Through Hole;Axial;56 µF;15.0;;;image/capacitors\40018.png;Datasheet\capacitors\M39003/01\M39003/01.pdf;
M39003/01;Enlarge;Tantalum, Solid;Through Hole;Axial;2.2 µF;75.0;;;image/capacitors\40018.png;Datasheet\capacitors\M39003/01\M39003/01.pdf;
M39003/01;Enlarge;Tantalum, Solid;Through Hole;Axial;0.068 µF;50.0;;;image/capacitors\40018.png;Datasheet\capacitors\M39003/01\M39003/01.pdf;
M39003/01;Enlarge;Tantalum, Solid;Through Hole;Axial;270 µF;6.0;;;image/capacitors\40018.png;Datasheet\capacitors\M39003/01\M39003/01.pdf;
M39003/01;Enlarge;Tantalum, Solid;Through Hole;Axial;1.8 µF;100.0;;;image/capacitors\40018.png;Datasheet\capacitors\M39003/01\M39003/01.pdf;
M39003/01;Enlarge;Tantalum, Solid;Through Hole;Axial;0.12 µF;75.0;;;image/capacitors\40018.png;Datasheet\capacitors\M39003/01\M39003/01.pdf;
M39003/01;Enlarge;Tantalum, Solid;Through Hole;Axial;56 µF;20.0;;;image/capacitors\40018.png;Datasheet\capacitors\M39003/01\M39003/01.pdf;
M39003/01;Enlarge;Tantalum, Solid;Through Hole;Axial;0.082 µF;100.0;;;image/capacitors\40018.png;Datasheet\capacitors\M39003/01\M39003/01.pdf;
M39003/01;Enlarge;Tantalum, Solid;Through Hole;Axial;0.82 µF;75.0;;;image/capacitors\40018.png;Datasheet\capacitors\M39003/01\M39003/01.pdf;
M39003/01;Enlarge;Tantalum, Solid;Through Hole;Axial;47 µF;35.0;;;image/capacitors\40018.png;Datasheet\capacitors\M39003/01\M39003/01.pdf;
M39003/01;Enlarge;Tantalum, Solid;Through Hole;Axial;6.8 µF;6.0;;;image/capacitors\40018.png;Datasheet\capacitors\M39003/01\M39003/01.pdf;
M39003/01;Enlarge;Tantalum, Solid;Through Hole;Axial;0.68 µF;100.0;;;image/capacitors\40018.png;Datasheet\capacitors\M39003/01\M39003/01.pdf;
M39003/01;Enlarge;Tantalum, Solid;Through Hole;Axial;12 µF;50.0;;;image/capacitors\40018.png;Datasheet\capacitors\M39003/01\M39003/01.pdf;
M39003/01;Enlarge;Tantalum, Solid;Through Hole;Axial;15 µF;20.0;;;image/capacitors\40018.png;Datasheet\capacitors\M39003/01\M39003/01.pdf;
M39003/01;Enlarge;Tantalum, Solid;Through Hole;Axial;0.033 µF;100.0;;;image/capacitors\40018.png;Datasheet\capacitors\M39003/01\M39003/01.pdf;
M39003/01;Enlarge;Tantalum, Solid;Through Hole;Axial;0.56 µF;50.0;;;image/capacitors\40018.png;Datasheet\capacitors\M39003/01\M39003/01.pdf;
M39003/01;Enlarge;Tantalum, Solid;Through Hole;Axial;220 µF;10.0;;;image/capacitors\40018.png;Datasheet\capacitors\M39003/01\M39003/01.pdf;
M39003/01;Enlarge;Tantalum, Solid;Through Hole;Axial;0.27 µF;100.0;;;image/capacitors\40018.png;Datasheet\capacitors\M39003/01\M39003/01.pdf;
M39003/01;Enlarge;Tantalum, Solid;Through Hole;Axial;4.7 µF;50.0;;;image/capacitors\40018.png;Datasheet\capacitors\M39003/01\M39003/01.pdf;
M39003/01;Enlarge;Tantalum, Solid;Through Hole;Axial;1.8 µF;20.0;;;image/capacitors\40018.png;Datasheet\capacitors\M39003/01\M39003/01.pdf;
M39003/01;Enlarge;Tantalum, Solid;Through Hole;Axial;6.8 µF;75.0;;;image/capacitors\40018.png;Datasheet\capacitors\M39003/01\M39003/01.pdf;
M39003/01;Enlarge;Tantalum, Solid;Through Hole;Axial;0.22 µF;50.0;;;image/capacitors\40018.png;Datasheet\capacitors\M39003/01\M39003/01.pdf;
M39003/01;Enlarge;Tantalum, Solid;Through Hole;Axial;39 µF;10.0;;;image/capacitors\40018.png;Datasheet\capacitors\M39003/01\M39003/01.pdf;
M39003/01;Enlarge;Tantalum, Solid;Through Hole;Axial;4.7 µF;100.0;;;image/capacitors\40018.png;Datasheet\capacitors\M39003/01\M39003/01.pdf;
M39003/01;Enlarge;Tantalum, Solid;Through Hole;Axial;0.33 µF;75.0;;;image/capacitors\40018.png;Datasheet\capacitors\M39003/01\M39003/01.pdf;
M39003/01;Enlarge;Tantalum, Solid;Through Hole;Axial;6.8 µF;35.0;;;image/capacitors\40018.png;Datasheet\capacitors\M39003/01\M39003/01.pdf;
M39003/01;Enlarge;Tantalum, Solid;Through Hole;Axial;1.8 µF;50.0;;;image/capacitors\40018.png;Datasheet\capacitors\M39003/01\M39003/01.pdf;
M39003/01;Enlarge;Tantalum, Solid;Through Hole;Axial;68 µF;15.0;;;image/capacitors\40018.png;Datasheet\capacitors\M39003/01\M39003/01.pdf;
M39003/01;Enlarge;Tantalum, Solid;Through Hole;Axial;2.7 µF;75.0;;;image/capacitors\40018.png;Datasheet\capacitors\M39003/01\M39003/01.pdf;
M39003/01;Enlarge;Tantalum, Solid;Through Hole;Axial;0.082 µF;50.0;;;image/capacitors\40018.png;Datasheet\capacitors\M39003/01\M39003/01.pdf;
M39003/01;Enlarge;Tantalum, Solid;Through Hole;Axial;330 µF;6.0;;;image/capacitors\40018.png;Datasheet\capacitors\M39003/01\M39003/01.pdf;
M39003/01;Enlarge;Tantalum, Solid;Through Hole;Axial;2.2 µF;100.0;;;image/capacitors\40018.png;Datasheet\capacitors\M39003/01\M39003/01.pdf;
M39003/01;Enlarge;Tantalum, Solid;Through Hole;Axial;0.15 µF;75.0;;;image/capacitors\40018.png;Datasheet\capacitors\M39003/01\M39003/01.pdf;
M39003/01;Enlarge;Tantalum, Solid;Through Hole;Axial;0.1 µF;100.0;;;image/capacitors\40018.png;Datasheet\capacitors\M39003/01\M39003/01.pdf;
M39003/01;Enlarge;Tantalum, Solid;Through Hole;Axial;1 µF;75.0;;;image/capacitors\40018.png;Datasheet\capacitors\M39003/01\M39003/01.pdf;
M39003/01;Enlarge;Tantalum, Solid;Through Hole;Axial;0.033 µF;50.0;;;image/capacitors\40018.png;Datasheet\capacitors\M39003/01\M39003/01.pdf;
