Series;Product Image;Description;Mounting;Trimmer Type;Resistance Min.(Ω);Resistance Max.(Ω);Image path;Datasheet part;3d model part
TS6;Enlarge;"Multi-Turn Surface Mount 1/4"" Square Cermet Trimmers, Fully Sealed";Surface-mount;Multi turn;10;2 M;image/trimmers/51010.png;Datasheet/trimmers/TS6\TS6.pdf;
