Series;Product Image;IFAV(A);TC(°C);VRRM(V);IFSM(A);VFat IFMat 25 °C(V at A);TJ(°C);RthJC(°C/W);trr(ns);Package;CircuitConfiguration;Isolationfrom Heatsink;Image path;Datasheet part;3d model part
VS-UFB80FA40;Enlarge;40;130;400;270;1.14 at 30;-55 to +175;1.0;68;SOT-227;Two separate diodes, parallel pin-out;Isolated;image\modules\93620.png;Datasheet\modules\VS-UFB80FA40\VS-UFB80FA40.pdf;
