Series;Product Image;Part Number;VzMin.(V);VzMax.(V);VzNom.(V);Izt(mA);Ptot(mW);Package (JEDEC®) Code;VzSpecification;AEC-Q101Qualified;Image path;Datasheet part;3d model part
BZX584C-Series;Enlarge;BZX584C2V2;2.2;36;2.2;5.0;200;SOD-523;Pulse current;Yes;image/diodes/85793.png;Datasheet/diodes/zener-stabilizers/BZX584C-Series/BZX584C-Series.pdf;Datasheet/diodes/zener-stabilizers/BZX584C-Series/BZX584C-Series.zip
BZX584C-Series;Enlarge;BZX584C2V4;2.2;36;2.4;5.0;200;SOD-523;Pulse current;Yes;image/diodes/85793.png;Datasheet/diodes/zener-stabilizers/BZX584C-Series/BZX584C-Series.pdf;Datasheet/diodes/zener-stabilizers/BZX584C-Series/BZX584C-Series.zip
BZX584C-Series;Enlarge;BZX584C2V7;2.2;36;2.7;5.0;200;SOD-523;Pulse current;Yes;image/diodes/85793.png;Datasheet/diodes/zener-stabilizers/BZX584C-Series/BZX584C-Series.pdf;Datasheet/diodes/zener-stabilizers/BZX584C-Series/BZX584C-Series.zip
BZX584C-Series;Enlarge;BZX584C3V0;2.2;36;3.0;5.0;200;SOD-523;Pulse current;Yes;image/diodes/85793.png;Datasheet/diodes/zener-stabilizers/BZX584C-Series/BZX584C-Series.pdf;Datasheet/diodes/zener-stabilizers/BZX584C-Series/BZX584C-Series.zip
BZX584C-Series;Enlarge;BZX584C3V3;2.2;36;3.3;5.0;200;SOD-523;Pulse current;Yes;image/diodes/85793.png;Datasheet/diodes/zener-stabilizers/BZX584C-Series/BZX584C-Series.pdf;Datasheet/diodes/zener-stabilizers/BZX584C-Series/BZX584C-Series.zip
BZX584C-Series;Enlarge;BZX584C3V6;2.2;36;3.6;5.0;200;SOD-523;Pulse current;Yes;image/diodes/85793.png;Datasheet/diodes/zener-stabilizers/BZX584C-Series/BZX584C-Series.pdf;Datasheet/diodes/zener-stabilizers/BZX584C-Series/BZX584C-Series.zip
BZX584C-Series;Enlarge;BZX584C3V9;2.2;36;3.9;5.0;200;SOD-523;Pulse current;Yes;image/diodes/85793.png;Datasheet/diodes/zener-stabilizers/BZX584C-Series/BZX584C-Series.pdf;Datasheet/diodes/zener-stabilizers/BZX584C-Series/BZX584C-Series.zip
BZX584C-Series;Enlarge;BZX584C4V3;2.2;36;4.3;5.0;200;SOD-523;Pulse current;Yes;image/diodes/85793.png;Datasheet/diodes/zener-stabilizers/BZX584C-Series/BZX584C-Series.pdf;Datasheet/diodes/zener-stabilizers/BZX584C-Series/BZX584C-Series.zip
BZX584C-Series;Enlarge;BZX584C4V7;2.2;36;4.7;5.0;200;SOD-523;Pulse current;Yes;image/diodes/85793.png;Datasheet/diodes/zener-stabilizers/BZX584C-Series/BZX584C-Series.pdf;Datasheet/diodes/zener-stabilizers/BZX584C-Series/BZX584C-Series.zip
BZX584C-Series;Enlarge;BZX584C5V1;2.2;36;5.1;5.0;200;SOD-523;Pulse current;Yes;image/diodes/85793.png;Datasheet/diodes/zener-stabilizers/BZX584C-Series/BZX584C-Series.pdf;Datasheet/diodes/zener-stabilizers/BZX584C-Series/BZX584C-Series.zip
BZX584C-Series;Enlarge;BZX584C5V6;2.2;36;5.6;5.0;200;SOD-523;Pulse current;Yes;image/diodes/85793.png;Datasheet/diodes/zener-stabilizers/BZX584C-Series/BZX584C-Series.pdf;Datasheet/diodes/zener-stabilizers/BZX584C-Series/BZX584C-Series.zip
BZX584C-Series;Enlarge;BZX584C6V2;2.2;36;6.2;5.0;200;SOD-523;Pulse current;Yes;image/diodes/85793.png;Datasheet/diodes/zener-stabilizers/BZX584C-Series/BZX584C-Series.pdf;Datasheet/diodes/zener-stabilizers/BZX584C-Series/BZX584C-Series.zip
BZX584C-Series;Enlarge;BZX584C6V8;2.2;36;6.8;5.0;200;SOD-523;Pulse current;Yes;image/diodes/85793.png;Datasheet/diodes/zener-stabilizers/BZX584C-Series/BZX584C-Series.pdf;Datasheet/diodes/zener-stabilizers/BZX584C-Series/BZX584C-Series.zip
BZX584C-Series;Enlarge;BZX584C7V5;2.2;36;7.5;5.0;200;SOD-523;Pulse current;Yes;image/diodes/85793.png;Datasheet/diodes/zener-stabilizers/BZX584C-Series/BZX584C-Series.pdf;Datasheet/diodes/zener-stabilizers/BZX584C-Series/BZX584C-Series.zip
BZX584C-Series;Enlarge;BZX584C8V2;2.2;36;8.2;5.0;200;SOD-523;Pulse current;Yes;image/diodes/85793.png;Datasheet/diodes/zener-stabilizers/BZX584C-Series/BZX584C-Series.pdf;Datasheet/diodes/zener-stabilizers/BZX584C-Series/BZX584C-Series.zip
BZX584C-Series;Enlarge;BZX584C9V1;2.2;36;9.1;5.0;200;SOD-523;Pulse current;Yes;image/diodes/85793.png;Datasheet/diodes/zener-stabilizers/BZX584C-Series/BZX584C-Series.pdf;Datasheet/diodes/zener-stabilizers/BZX584C-Series/BZX584C-Series.zip
BZX584C-Series;Enlarge;BZX584C10;2.2;36;10.0;5.0;200;SOD-523;Pulse current;Yes;image/diodes/85793.png;Datasheet/diodes/zener-stabilizers/BZX584C-Series/BZX584C-Series.pdf;Datasheet/diodes/zener-stabilizers/BZX584C-Series/BZX584C-Series.zip
BZX584C-Series;Enlarge;BZX584C11;2.2;36;11.0;5.0;200;SOD-523;Pulse current;Yes;image/diodes/85793.png;Datasheet/diodes/zener-stabilizers/BZX584C-Series/BZX584C-Series.pdf;Datasheet/diodes/zener-stabilizers/BZX584C-Series/BZX584C-Series.zip
BZX584C-Series;Enlarge;BZX584C12;2.2;36;12.0;5.0;200;SOD-523;Pulse current;Yes;image/diodes/85793.png;Datasheet/diodes/zener-stabilizers/BZX584C-Series/BZX584C-Series.pdf;Datasheet/diodes/zener-stabilizers/BZX584C-Series/BZX584C-Series.zip
BZX584C-Series;Enlarge;BZX584C13;2.2;36;13.0;5.0;200;SOD-523;Pulse current;Yes;image/diodes/85793.png;Datasheet/diodes/zener-stabilizers/BZX584C-Series/BZX584C-Series.pdf;Datasheet/diodes/zener-stabilizers/BZX584C-Series/BZX584C-Series.zip
BZX584C-Series;Enlarge;BZX584C15;2.2;36;15.0;5.0;200;SOD-523;Pulse current;Yes;image/diodes/85793.png;Datasheet/diodes/zener-stabilizers/BZX584C-Series/BZX584C-Series.pdf;Datasheet/diodes/zener-stabilizers/BZX584C-Series/BZX584C-Series.zip
BZX584C-Series;Enlarge;BZX584C16;2.2;36;16.0;5.0;200;SOD-523;Pulse current;Yes;image/diodes/85793.png;Datasheet/diodes/zener-stabilizers/BZX584C-Series/BZX584C-Series.pdf;Datasheet/diodes/zener-stabilizers/BZX584C-Series/BZX584C-Series.zip
BZX584C-Series;Enlarge;BZX584C18;2.2;36;18.0;5.0;200;SOD-523;Pulse current;Yes;image/diodes/85793.png;Datasheet/diodes/zener-stabilizers/BZX584C-Series/BZX584C-Series.pdf;Datasheet/diodes/zener-stabilizers/BZX584C-Series/BZX584C-Series.zip
BZX584C-Series;Enlarge;BZX584C20;2.2;36;20.0;5.0;200;SOD-523;Pulse current;Yes;image/diodes/85793.png;Datasheet/diodes/zener-stabilizers/BZX584C-Series/BZX584C-Series.pdf;Datasheet/diodes/zener-stabilizers/BZX584C-Series/BZX584C-Series.zip
