Part Number;Product Image;Rev. Voltage(V);IF(AV)(A);VFat IF(V at A);IFSM(A);IRM(mA);TJmax.(°C);Package (JEDEC®) Code;Circuit Configuration;AEC-Q101Qualified;Image path;Datasheet part;3d model part
SSA23L;Enlarge;30;2;see datasheet;60.0;;150;SMA (DO-214AC);Single;No;image/diodes\89280.png;Datasheet\diodes\SSA23L\SSA23L.pdf;Datasheet\diodes\SSA23L\SSA23L.zip
SSA23L;Enlarge;30;2;see datasheet;60.0;;150;SMA (DO-214AC);Single;Yes;image/diodes\88882.png;Datasheet\diodes\SSA23L\SSA23L.pdf;Datasheet\diodes\SSA23L\SSA23L.zip
