Series;Product Image;IFAV(A);TC(°C);VRRM(V);IFSM(A);VFat IFMat 25 °C(V at A);TJ(°C);RthJC(°C/W);trr(ns);Package;CircuitConfiguration;Isolationfrom Heatsink;Image path;Datasheet part;3d model part
VS-UFL230FA60;Enlarge;160;85;600;1500;1.28 at 100;-55 to +175;0.43;104;SOT-227;Two separate diodes, parallel pin-out;Isolated;image\modules\93635.png;Datasheet\modules\VS-UFL230FA60\VS-UFL230FA60.pdf;
