Series;Product Image;Part Number;VzMin.(V);VzMax.(V);VzNom.(V);Izt(mA);Ptot(mW);Package (JEDEC®) Code;VzSpecification;AEC-Q101Qualified;Image path;Datasheet part;3d model part
AZ23-G Series;Enlarge;AZ23C2V2-G;2.2;75;2.2;5.0;500;SOT-23;Pulse current;Yes;image/diodes\86339.png;Datasheet\diodes\AZ23-G Series\AZ23-G Series.pdf;
AZ23-G Series;Enlarge;AZ23C2V4-G;2.2;75;2.4;5.0;500;SOT-23;Pulse current;Yes;image/diodes\86339.png;Datasheet\diodes\AZ23-G Series\AZ23-G Series.pdf;
AZ23-G Series;Enlarge;AZ23C2V7-G;2.2;75;2.7;5.0;500;SOT-23;Pulse current;Yes;image/diodes\86339.png;Datasheet\diodes\AZ23-G Series\AZ23-G Series.pdf;
AZ23-G Series;Enlarge;AZ23C3V0-G;2.2;75;3.0;5.0;500;SOT-23;Pulse current;Yes;image/diodes\86339.png;Datasheet\diodes\AZ23-G Series\AZ23-G Series.pdf;
AZ23-G Series;Enlarge;AZ23C3V3-G;2.2;75;3.3;5.0;500;SOT-23;Pulse current;Yes;image/diodes\86339.png;Datasheet\diodes\AZ23-G Series\AZ23-G Series.pdf;
AZ23-G Series;Enlarge;AZ23C3V6-G;2.2;75;3.6;5.0;500;SOT-23;Pulse current;Yes;image/diodes\86339.png;Datasheet\diodes\AZ23-G Series\AZ23-G Series.pdf;
AZ23-G Series;Enlarge;AZ23C3V9-G;2.2;75;3.9;5.0;500;SOT-23;Pulse current;Yes;image/diodes\86339.png;Datasheet\diodes\AZ23-G Series\AZ23-G Series.pdf;
AZ23-G Series;Enlarge;AZ23C4V3-G;2.2;75;4.3;5.0;500;SOT-23;Pulse current;Yes;image/diodes\86339.png;Datasheet\diodes\AZ23-G Series\AZ23-G Series.pdf;
AZ23-G Series;Enlarge;AZ23C4V7-G;2.2;75;4.7;5.0;500;SOT-23;Pulse current;Yes;image/diodes\86339.png;Datasheet\diodes\AZ23-G Series\AZ23-G Series.pdf;
AZ23-G Series;Enlarge;AZ23C5V1-G;2.2;75;5.1;5.0;500;SOT-23;Pulse current;Yes;image/diodes\86339.png;Datasheet\diodes\AZ23-G Series\AZ23-G Series.pdf;
AZ23-G Series;Enlarge;AZ23C5V6-G;2.2;75;5.6;5.0;500;SOT-23;Pulse current;Yes;image/diodes\86339.png;Datasheet\diodes\AZ23-G Series\AZ23-G Series.pdf;
AZ23-G Series;Enlarge;AZ23C6V2-G;2.2;75;6.2;5.0;500;SOT-23;Pulse current;Yes;image/diodes\86339.png;Datasheet\diodes\AZ23-G Series\AZ23-G Series.pdf;
AZ23-G Series;Enlarge;AZ23C6V8-G;2.2;75;6.8;5.0;500;SOT-23;Pulse current;Yes;image/diodes\86339.png;Datasheet\diodes\AZ23-G Series\AZ23-G Series.pdf;
AZ23-G Series;Enlarge;AZ23C7V5-G;2.2;75;7.5;5.0;500;SOT-23;Pulse current;Yes;image/diodes\86339.png;Datasheet\diodes\AZ23-G Series\AZ23-G Series.pdf;
AZ23-G Series;Enlarge;AZ23C8V2-G;2.2;75;8.2;5.0;500;SOT-23;Pulse current;Yes;image/diodes\86339.png;Datasheet\diodes\AZ23-G Series\AZ23-G Series.pdf;
AZ23-G Series;Enlarge;AZ23C9V1-G;2.2;75;9.1;5.0;500;SOT-23;Pulse current;Yes;image/diodes\86339.png;Datasheet\diodes\AZ23-G Series\AZ23-G Series.pdf;
