Series;Product Image;Technology;Mounting;Construction;Capacitance;Voltage(V);ESR(mΩ);Case Size (mm)(mm);Image path;Datasheet part;3d model part
TL3;Enlarge;Tantalum, Solid;Surface Mount;Molded;15 µF;20.0;900.0;7.3 x 4.3 x 3.1 (D);image/capacitors\40154.png;Datasheet\capacitors\TL3\TL3.pdf;Datasheet\capacitors\TL3\TL3.zip
TL3;Enlarge;Tantalum, Solid;Surface Mount;Molded;0.22 µF;50.0;12000.0;3.5 x 2.8 x 2.1 (B);image/capacitors\40154.png;Datasheet\capacitors\TL3\TL3.pdf;Datasheet\capacitors\TL3\TL3.zip
TL3;Enlarge;Tantalum, Solid;Surface Mount;Molded;330 µF;4.0;500.0;7.3 x 4.3 x 4.3 (E);image/capacitors\40154.png;Datasheet\capacitors\TL3\TL3.pdf;Datasheet\capacitors\TL3\TL3.zip
TL3;Enlarge;Tantalum, Solid;Surface Mount;Molded;22 µF;16.0;800.0;7.3 x 4.3 x 3.1 (D);image/capacitors\40154.png;Datasheet\capacitors\TL3\TL3.pdf;Datasheet\capacitors\TL3\TL3.zip
TL3;Enlarge;Tantalum, Solid;Surface Mount;Molded;0.33 µF;35.0;6000.0;3.2 x 1.6 x 1.8 (A);image/capacitors\40154.png;Datasheet\capacitors\TL3\TL3.pdf;Datasheet\capacitors\TL3\TL3.zip
TL3;Enlarge;Tantalum, Solid;Surface Mount;Molded;47 µF;10.0;1800.0;3.5 x 2.8 x 2.1 (B);image/capacitors\40154.png;Datasheet\capacitors\TL3\TL3.pdf;Datasheet\capacitors\TL3\TL3.zip
TL3;Enlarge;Tantalum, Solid;Surface Mount;Molded;1.5 µF;25.0;2000.0;3.5 x 2.8 x 2.1 (B);image/capacitors\40154.png;Datasheet\capacitors\TL3\TL3.pdf;Datasheet\capacitors\TL3\TL3.zip
TL3;Enlarge;Tantalum, Solid;Surface Mount;Molded;47 µF;6.0;200.0;7.3 x 4.3 x 3.1 (D);image/capacitors\40154.png;Datasheet\capacitors\TL3\TL3.pdf;Datasheet\capacitors\TL3\TL3.zip
TL3;Enlarge;Tantalum, Solid;Surface Mount;Molded;2.2 µF;20.0;1500.0;3.5 x 2.8 x 2.1 (B);image/capacitors\40154.png;Datasheet\capacitors\TL3\TL3.pdf;Datasheet\capacitors\TL3\TL3.zip
TL3;Enlarge;Tantalum, Solid;Surface Mount;Molded;10 µF;35.0;1600.0;6.0 x 3.2 x 2.8 (C);image/capacitors\40154.png;Datasheet\capacitors\TL3\TL3.pdf;Datasheet\capacitors\TL3\TL3.zip
TL3;Enlarge;Tantalum, Solid;Surface Mount;Molded;33 µF;4.0;2900.0;3.2 x 1.6 x 1.8 (A);image/capacitors\40154.png;Datasheet\capacitors\TL3\TL3.pdf;Datasheet\capacitors\TL3\TL3.zip
TL3;Enlarge;Tantalum, Solid;Surface Mount;Molded;4.7 µF;16.0;5000.0;3.2 x 1.6 x 1.8 (A);image/capacitors\40154.png;Datasheet\capacitors\TL3\TL3.pdf;Datasheet\capacitors\TL3\TL3.zip
TL3;Enlarge;Tantalum, Solid;Surface Mount;Molded;22 µF;25.0;200.0;7.3 x 4.3 x 3.1 (D);image/capacitors\40154.png;Datasheet\capacitors\TL3\TL3.pdf;Datasheet\capacitors\TL3\TL3.zip
TL3;Enlarge;Tantalum, Solid;Surface Mount;Molded;10 µF;10.0;2000.0;3.2 x 1.6 x 1.8 (A);image/capacitors\40154.png;Datasheet\capacitors\TL3\TL3.pdf;Datasheet\capacitors\TL3\TL3.zip
TL3;Enlarge;Tantalum, Solid;Surface Mount;Molded;68 µF;20.0;175.0;7.3 x 4.3 x 3.1 (D);image/capacitors\40154.png;Datasheet\capacitors\TL3\TL3.pdf;Datasheet\capacitors\TL3\TL3.zip
TL3;Enlarge;Tantalum, Solid;Surface Mount;Molded;1.5 µF;50.0;2900.0;7.3 x 4.3 x 3.1 (D);image/capacitors\40154.png;Datasheet\capacitors\TL3\TL3.pdf;Datasheet\capacitors\TL3\TL3.zip
TL3;Enlarge;Tantalum, Solid;Surface Mount;Molded;15 µF;6.0;1800.0;6.0 x 3.2 x 2.8 (C);image/capacitors\40154.png;Datasheet\capacitors\TL3\TL3.pdf;Datasheet\capacitors\TL3\TL3.zip
TL3;Enlarge;Tantalum, Solid;Surface Mount;Molded;100 µF;16.0;125.0;7.3 x 4.3 x 3.1 (D);image/capacitors\40154.png;Datasheet\capacitors\TL3\TL3.pdf;Datasheet\capacitors\TL3\TL3.zip
TL3;Enlarge;Tantalum, Solid;Surface Mount;Molded;2.2 µF;35.0;2300.0;3.5 x 2.8 x 2.1 (B);image/capacitors\40154.png;Datasheet\capacitors\TL3\TL3.pdf;Datasheet\capacitors\TL3\TL3.zip
TL3;Enlarge;Tantalum, Solid;Surface Mount;Molded;220 µF;10.0;500.0;7.3 x 4.3 x 4.3 (E);image/capacitors\40154.png;Datasheet\capacitors\TL3\TL3.pdf;Datasheet\capacitors\TL3\TL3.zip
TL3;Enlarge;Tantalum, Solid;Surface Mount;Molded;6.8 µF;25.0;500.0;6.0 x 3.2 x 2.8 (C);image/capacitors\40154.png;Datasheet\capacitors\TL3\TL3.pdf;Datasheet\capacitors\TL3\TL3.zip
TL3;Enlarge;Tantalum, Solid;Surface Mount;Molded;220 µF;6.0;100.0;7.3 x 4.3 x 4.3 (E);image/capacitors\40154.png;Datasheet\capacitors\TL3\TL3.pdf;Datasheet\capacitors\TL3\TL3.zip
TL3;Enlarge;Tantalum, Solid;Surface Mount;Molded;33 µF;10.0;1400.0;6.0 x 3.2 x 2.8 (C);image/capacitors\40154.png;Datasheet\capacitors\TL3\TL3.pdf;Datasheet\capacitors\TL3\TL3.zip
TL3;Enlarge;Tantalum, Solid;Surface Mount;Molded;1 µF;25.0;7600.0;3.2 x 1.6 x 1.8 (A);image/capacitors\40154.png;Datasheet\capacitors\TL3\TL3.pdf;Datasheet\capacitors\TL3\TL3.zip
TL3;Enlarge;Tantalum, Solid;Surface Mount;Molded;6.8 µF;50.0;900.0;7.3 x 4.3 x 4.3 (E);image/capacitors\40154.png;Datasheet\capacitors\TL3\TL3.pdf;Datasheet\capacitors\TL3\TL3.zip
TL3;Enlarge;Tantalum, Solid;Surface Mount;Molded;47 µF;6.0;550.0;3.5 x 2.8 x 2.1 (B);image/capacitors\40154.png;Datasheet\capacitors\TL3\TL3.pdf;Datasheet\capacitors\TL3\TL3.zip
TL3;Enlarge;Tantalum, Solid;Surface Mount;Molded;1.5 µF;20.0;4600.0;3.5 x 2.8 x 2.1 (B);image/capacitors\40154.png;Datasheet\capacitors\TL3\TL3.pdf;Datasheet\capacitors\TL3\TL3.zip
TL3;Enlarge;Tantalum, Solid;Surface Mount;Molded;4.7 µF;35.0;600.0;7.3 x 4.3 x 3.1 (D);image/capacitors\40154.png;Datasheet\capacitors\TL3\TL3.pdf;Datasheet\capacitors\TL3\TL3.zip
TL3;Enlarge;Tantalum, Solid;Surface Mount;Molded;1.5 µF;16.0;6000.0;3.2 x 1.6 x 1.8 (A);image/capacitors\40154.png;Datasheet\capacitors\TL3\TL3.pdf;Datasheet\capacitors\TL3\TL3.zip
TL3;Enlarge;Tantalum, Solid;Surface Mount;Molded;15 µF;25.0;425.0;6.0 x 3.2 x 2.8 (C);image/capacitors\40154.png;Datasheet\capacitors\TL3\TL3.pdf;Datasheet\capacitors\TL3\TL3.zip
TL3;Enlarge;Tantalum, Solid;Surface Mount;Molded;4.7 µF;10.0;3400.0;3.5 x 2.8 x 2.1 (B);image/capacitors\40154.png;Datasheet\capacitors\TL3\TL3.pdf;Datasheet\capacitors\TL3\TL3.zip
TL3;Enlarge;Tantalum, Solid;Surface Mount;Molded;47 µF;20.0;700.0;7.3 x 4.3 x 3.1 (D);image/capacitors\40154.png;Datasheet\capacitors\TL3\TL3.pdf;Datasheet\capacitors\TL3\TL3.zip
TL3;Enlarge;Tantalum, Solid;Surface Mount;Molded;1 µF;50.0;2000.0;3.5 x 2.8 x 2.1 (B);image/capacitors\40154.png;Datasheet\capacitors\TL3\TL3.pdf;Datasheet\capacitors\TL3\TL3.zip
TL3;Enlarge;Tantalum, Solid;Surface Mount;Molded;4.7 µF;6.0;1800.0;3.5 x 2.8 x 2.1 (B);image/capacitors\40154.png;Datasheet\capacitors\TL3\TL3.pdf;Datasheet\capacitors\TL3\TL3.zip
TL3;Enlarge;Tantalum, Solid;Surface Mount;Molded;47 µF;16.0;700.0;7.3 x 4.3 x 3.1 (D);image/capacitors\40154.png;Datasheet\capacitors\TL3\TL3.pdf;Datasheet\capacitors\TL3\TL3.zip
TL3;Enlarge;Tantalum, Solid;Surface Mount;Molded;1.5 µF;35.0;4200.0;3.5 x 2.8 x 2.1 (B);image/capacitors\40154.png;Datasheet\capacitors\TL3\TL3.pdf;Datasheet\capacitors\TL3\TL3.zip
TL3;Enlarge;Tantalum, Solid;Surface Mount;Molded;100 µF;10.0;100.0;7.3 x 4.3 x 3.1 (D);image/capacitors\40154.png;Datasheet\capacitors\TL3\TL3.pdf;Datasheet\capacitors\TL3\TL3.zip
TL3;Enlarge;Tantalum, Solid;Surface Mount;Molded;4.7 µF;25.0;2800.0;3.5 x 2.8 x 2.1 (B);image/capacitors\40154.png;Datasheet\capacitors\TL3\TL3.pdf;Datasheet\capacitors\TL3\TL3.zip
TL3;Enlarge;Tantalum, Solid;Surface Mount;Molded;220 µF;6.0;700.0;6.0 x 3.2 x 2.8 (C);image/capacitors\40154.png;Datasheet\capacitors\TL3\TL3.pdf;Datasheet\capacitors\TL3\TL3.zip
TL3;Enlarge;Tantalum, Solid;Surface Mount;Molded;10 µF;20.0;2500.0;3.5 x 2.8 x 2.1 (B);image/capacitors\40154.png;Datasheet\capacitors\TL3\TL3.pdf;Datasheet\capacitors\TL3\TL3.zip
TL3;Enlarge;Tantalum, Solid;Surface Mount;Molded;0.1 µF;50.0;10000.0;3.2 x 1.6 x 1.8 (A);image/capacitors\40154.png;Datasheet\capacitors\TL3\TL3.pdf;Datasheet\capacitors\TL3\TL3.zip
TL3;Enlarge;Tantalum, Solid;Surface Mount;Molded;100 µF;4.0;450.0;3.5 x 2.8 x 2.1 (B);image/capacitors\40154.png;Datasheet\capacitors\TL3\TL3.pdf;Datasheet\capacitors\TL3\TL3.zip
TL3;Enlarge;Tantalum, Solid;Surface Mount;Molded;10 µF;16.0;450.0;6.0 x 3.2 x 2.8 (C);image/capacitors\40154.png;Datasheet\capacitors\TL3\TL3.pdf;Datasheet\capacitors\TL3\TL3.zip
TL3;Enlarge;Tantalum, Solid;Surface Mount;Molded;0.15 µF;35.0;18000.0;3.2 x 1.6 x 1.8 (A);image/capacitors\40154.png;Datasheet\capacitors\TL3\TL3.pdf;Datasheet\capacitors\TL3\TL3.zip
TL3;Enlarge;Tantalum, Solid;Surface Mount;Molded;3.3 µF;35.0;700.0;6.0 x 3.2 x 2.8 (C);image/capacitors\40154.png;Datasheet\capacitors\TL3\TL3.pdf;Datasheet\capacitors\TL3\TL3.zip
TL3;Enlarge;Tantalum, Solid;Surface Mount;Molded;3.3 µF;4.0;4000.0;3.2 x 1.6 x 1.8 (A);image/capacitors\40154.png;Datasheet\capacitors\TL3\TL3.pdf;Datasheet\capacitors\TL3\TL3.zip
