Part Number;Product Image;Rev. Voltage(V);IF(AV)(A);VFat IF(V);IFSM(A);trr(ns);TJmax.(°C);Package (JEDEC®) Code;CircuitConfiguration;Snap factor;AEC-Q101Qualified;Image path;Datasheet part;3d model part
SE20NG;Enlarge;400;2;0.86;32.0;;175;DFN3820A;Single;;Yes;image/diodes/87905.png;Datasheet/diodes/standard-recovery/SE20NG/SE20NG.pdf;
