Part Number;Product Image;Voltage;Capacitance;Dielectric;Lead Spacing(mm/inch);Lead Style;Packaging;Image path;Datasheet part;3d model part
WZ135285WP50236BJ1;Enlarge;20000.0;5000.0;R85;;;Individual;image\capacitors\22131.png;Datasheet\capacitors\WZ135285WP50236BJ1\WZ135285WP50236BJ1.pdf;Datasheet\capacitors\WZ135285WP50236BJ1\WZ135285WP50236BJ1.zip
