Series;Product Image;Type;Technology;Description;Voltage Min.(V);Voltage Max.(V);Capacitance Min.;Capacitance Max.;Image path;Datasheet part;3d model part
EC;Enlarge;Capacitors, Fixed, Power Electronic;Film, Polypropylene, Polyester;High Voltage DC Filter Capacitors;10000;120000;0.001 uF;2 uF;image\capacitors\13015.png;Datasheet\capacitors\EC\EC.pdf;
