Series;Product Image;Description;Mounting;Trimmer Type;Resistance Min.(Ω);Resistance Max.(Ω);Image path;Datasheet part;3d model part
TS5;Enlarge;5 mm Square Surface Mount Miniature Trimmers Single-Turn Cermet Fully Sealed;Surface-mount;Single turn;10;1 M;image/trimmers/51007.png;Datasheet\/trimmers/TS5\TS5.pdf;Datasheet\/trimmers/TS5\TS5.zip
