Series;Product Image;Product Line;PPPMat 10 x 1000 μs(W);Package (JEDEC®)Code;TVS Polarity;Stand-OffVoltageVWM(V);BreakdownVoltage VBRat IT(V) Min.;BreakdownVoltage VBRat IT(V) Max.;TJMax.(°C);AEC-Q101Qualified;Image path;Datasheet part;3d model part
SMA6F5.0A thru SMA6F130A;Enlarge;TRANSZORB® TVS;600;SlimSMA (DO-221AC);Unidirectional;17.0;18.9;;175;No;image/diodes\89458.png;Datasheet\diodes\SMA6F5.0A thru SMA6F130A\SMA6F5.0A thru SMA6F130A.pdf;Datasheet\diodes\SMA6F5.0A thru SMA6F130A\SMA6F5.0A thru SMA6F130A.zip
SMA6F5.0A thru SMA6F130A;Enlarge;TRANSZORB® TVS;600;SlimSMA (DO-221AC);Unidirectional;100.0;111.0;;175;No;image/diodes\89458.png;Datasheet\diodes\SMA6F5.0A thru SMA6F130A\SMA6F5.0A thru SMA6F130A.pdf;Datasheet\diodes\SMA6F5.0A thru SMA6F130A\SMA6F5.0A thru SMA6F130A.zip
SMA6F5.0A thru SMA6F130A;Enlarge;TRANSZORB® TVS;600;SlimSMA (DO-221AC);Unidirectional;33.0;36.7;;175;No;image/diodes\89458.png;Datasheet\diodes\SMA6F5.0A thru SMA6F130A\SMA6F5.0A thru SMA6F130A.pdf;Datasheet\diodes\SMA6F5.0A thru SMA6F130A\SMA6F5.0A thru SMA6F130A.zip
SMA6F5.0A thru SMA6F130A;Enlarge;TRANSZORB® TVS;600;SlimSMA (DO-221AC);Unidirectional;8.5;9.4;;175;No;image/diodes\89458.png;Datasheet\diodes\SMA6F5.0A thru SMA6F130A\SMA6F5.0A thru SMA6F130A.pdf;Datasheet\diodes\SMA6F5.0A thru SMA6F130A\SMA6F5.0A thru SMA6F130A.zip
SMA6F5.0A thru SMA6F130A;Enlarge;TRANSZORB® TVS;600;SlimSMA (DO-221AC);Unidirectional;58.0;64.4;;175;No;image/diodes\89458.png;Datasheet\diodes\SMA6F5.0A thru SMA6F130A\SMA6F5.0A thru SMA6F130A.pdf;Datasheet\diodes\SMA6F5.0A thru SMA6F130A\SMA6F5.0A thru SMA6F130A.zip
SMA6F5.0A thru SMA6F130A;Enlarge;TRANSZORB® TVS;600;SlimSMA (DO-221AC);Unidirectional;13.0;14.4;;175;No;image/diodes\89458.png;Datasheet\diodes\SMA6F5.0A thru SMA6F130A\SMA6F5.0A thru SMA6F130A.pdf;Datasheet\diodes\SMA6F5.0A thru SMA6F130A\SMA6F5.0A thru SMA6F130A.zip
SMA6F5.0A thru SMA6F130A;Enlarge;TRANSZORB® TVS;600;SlimSMA (DO-221AC);Unidirectional;78.0;86.7;;175;No;image/diodes\89458.png;Datasheet\diodes\SMA6F5.0A thru SMA6F130A\SMA6F5.0A thru SMA6F130A.pdf;Datasheet\diodes\SMA6F5.0A thru SMA6F130A\SMA6F5.0A thru SMA6F130A.zip
SMA6F5.0A thru SMA6F130A;Enlarge;TRANSZORB® TVS;600;SlimSMA (DO-221AC);Unidirectional;26.0;28.9;;175;No;image/diodes\89458.png;Datasheet\diodes\SMA6F5.0A thru SMA6F130A\SMA6F5.0A thru SMA6F130A.pdf;Datasheet\diodes\SMA6F5.0A thru SMA6F130A\SMA6F5.0A thru SMA6F130A.zip
SMA6F5.0A thru SMA6F130A;Enlarge;TRANSZORB® TVS;600;SlimSMA (DO-221AC);Unidirectional;6.5;7.2;;175;No;image/diodes\89458.png;Datasheet\diodes\SMA6F5.0A thru SMA6F130A\SMA6F5.0A thru SMA6F130A.pdf;Datasheet\diodes\SMA6F5.0A thru SMA6F130A\SMA6F5.0A thru SMA6F130A.zip
SMA6F5.0A thru SMA6F130A;Enlarge;TRANSZORB® TVS;600;SlimSMA (DO-221AC);Unidirectional;48.0;53.3;;175;No;image/diodes\89458.png;Datasheet\diodes\SMA6F5.0A thru SMA6F130A\SMA6F5.0A thru SMA6F130A.pdf;Datasheet\diodes\SMA6F5.0A thru SMA6F130A\SMA6F5.0A thru SMA6F130A.zip
SMA6F5.0A thru SMA6F130A;Enlarge;TRANSZORB® TVS;600;SlimSMA (DO-221AC);Unidirectional;20.0;22.2;;175;No;image/diodes\89458.png;Datasheet\diodes\SMA6F5.0A thru SMA6F130A\SMA6F5.0A thru SMA6F130A.pdf;Datasheet\diodes\SMA6F5.0A thru SMA6F130A\SMA6F5.0A thru SMA6F130A.zip
SMA6F5.0A thru SMA6F130A;Enlarge;TRANSZORB® TVS;600;SlimSMA (DO-221AC);Unidirectional;120.0;133.0;;175;No;image/diodes\89458.png;Datasheet\diodes\SMA6F5.0A thru SMA6F130A\SMA6F5.0A thru SMA6F130A.pdf;Datasheet\diodes\SMA6F5.0A thru SMA6F130A\SMA6F5.0A thru SMA6F130A.zip
SMA6F5.0A thru SMA6F130A;Enlarge;TRANSZORB® TVS;600;SlimSMA (DO-221AC);Unidirectional;40.0;44.4;;175;No;image/diodes\89458.png;Datasheet\diodes\SMA6F5.0A thru SMA6F130A\SMA6F5.0A thru SMA6F130A.pdf;Datasheet\diodes\SMA6F5.0A thru SMA6F130A\SMA6F5.0A thru SMA6F130A.zip
SMA6F5.0A thru SMA6F130A;Enlarge;TRANSZORB® TVS;600;SlimSMA (DO-221AC);Unidirectional;11.0;12.2;;175;No;image/diodes\89458.png;Datasheet\diodes\SMA6F5.0A thru SMA6F130A\SMA6F5.0A thru SMA6F130A.pdf;Datasheet\diodes\SMA6F5.0A thru SMA6F130A\SMA6F5.0A thru SMA6F130A.zip
SMA6F5.0A thru SMA6F130A;Enlarge;TRANSZORB® TVS;600;SlimSMA (DO-221AC);Unidirectional;64.0;71.1;;175;No;image/diodes\89458.png;Datasheet\diodes\SMA6F5.0A thru SMA6F130A\SMA6F5.0A thru SMA6F130A.pdf;Datasheet\diodes\SMA6F5.0A thru SMA6F130A\SMA6F5.0A thru SMA6F130A.zip
SMA6F5.0A thru SMA6F130A;Enlarge;TRANSZORB® TVS;600;SlimSMA (DO-221AC);Unidirectional;16.0;17.8;;175;No;image/diodes\89458.png;Datasheet\diodes\SMA6F5.0A thru SMA6F130A\SMA6F5.0A thru SMA6F130A.pdf;Datasheet\diodes\SMA6F5.0A thru SMA6F130A\SMA6F5.0A thru SMA6F130A.zip
SMA6F5.0A thru SMA6F130A;Enlarge;TRANSZORB® TVS;600;SlimSMA (DO-221AC);Unidirectional;90.0;100.0;;175;No;image/diodes\89458.png;Datasheet\diodes\SMA6F5.0A thru SMA6F130A\SMA6F5.0A thru SMA6F130A.pdf;Datasheet\diodes\SMA6F5.0A thru SMA6F130A\SMA6F5.0A thru SMA6F130A.zip
SMA6F5.0A thru SMA6F130A;Enlarge;TRANSZORB® TVS;600;SlimSMA (DO-221AC);Unidirectional;30.0;33.3;;175;No;image/diodes\89458.png;Datasheet\diodes\SMA6F5.0A thru SMA6F130A\SMA6F5.0A thru SMA6F130A.pdf;Datasheet\diodes\SMA6F5.0A thru SMA6F130A\SMA6F5.0A thru SMA6F130A.zip
SMA6F5.0A thru SMA6F130A;Enlarge;TRANSZORB® TVS;600;SlimSMA (DO-221AC);Unidirectional;8.0;8.89;;175;No;image/diodes\89458.png;Datasheet\diodes\SMA6F5.0A thru SMA6F130A\SMA6F5.0A thru SMA6F130A.pdf;Datasheet\diodes\SMA6F5.0A thru SMA6F130A\SMA6F5.0A thru SMA6F130A.zip
SMA6F5.0A thru SMA6F130A;Enlarge;TRANSZORB® TVS;600;SlimSMA (DO-221AC);Unidirectional;54.0;60.0;;175;No;image/diodes\89458.png;Datasheet\diodes\SMA6F5.0A thru SMA6F130A\SMA6F5.0A thru SMA6F130A.pdf;Datasheet\diodes\SMA6F5.0A thru SMA6F130A\SMA6F5.0A thru SMA6F130A.zip
SMA6F5.0A thru SMA6F130A;Enlarge;TRANSZORB® TVS;600;SlimSMA (DO-221AC);Unidirectional;75.0;83.3;;175;No;image/diodes\89458.png;Datasheet\diodes\SMA6F5.0A thru SMA6F130A\SMA6F5.0A thru SMA6F130A.pdf;Datasheet\diodes\SMA6F5.0A thru SMA6F130A\SMA6F5.0A thru SMA6F130A.zip
SMA6F5.0A thru SMA6F130A;Enlarge;TRANSZORB® TVS;600;SlimSMA (DO-221AC);Unidirectional;24.0;26.7;;175;No;image/diodes\89458.png;Datasheet\diodes\SMA6F5.0A thru SMA6F130A\SMA6F5.0A thru SMA6F130A.pdf;Datasheet\diodes\SMA6F5.0A thru SMA6F130A\SMA6F5.0A thru SMA6F130A.zip
SMA6F5.0A thru SMA6F130A;Enlarge;TRANSZORB® TVS;600;SlimSMA (DO-221AC);Unidirectional;6.0;6.7;;175;No;image/diodes\89458.png;Datasheet\diodes\SMA6F5.0A thru SMA6F130A\SMA6F5.0A thru SMA6F130A.pdf;Datasheet\diodes\SMA6F5.0A thru SMA6F130A\SMA6F5.0A thru SMA6F130A.zip
SMA6F5.0A thru SMA6F130A;Enlarge;TRANSZORB® TVS;600;SlimSMA (DO-221AC);Unidirectional;45.0;50.0;;175;No;image/diodes\89458.png;Datasheet\diodes\SMA6F5.0A thru SMA6F130A\SMA6F5.0A thru SMA6F130A.pdf;Datasheet\diodes\SMA6F5.0A thru SMA6F130A\SMA6F5.0A thru SMA6F130A.zip
SMA6F5.0A thru SMA6F130A;Enlarge;TRANSZORB® TVS;600;SlimSMA (DO-221AC);Unidirectional;12.0;13.2;;175;No;image/diodes\89458.png;Datasheet\diodes\SMA6F5.0A thru SMA6F130A\SMA6F5.0A thru SMA6F130A.pdf;Datasheet\diodes\SMA6F5.0A thru SMA6F130A\SMA6F5.0A thru SMA6F130A.zip
SMA6F5.0A thru SMA6F130A;Enlarge;TRANSZORB® TVS;600;SlimSMA (DO-221AC);Unidirectional;18.0;20.0;;175;No;image/diodes\89458.png;Datasheet\diodes\SMA6F5.0A thru SMA6F130A\SMA6F5.0A thru SMA6F130A.pdf;Datasheet\diodes\SMA6F5.0A thru SMA6F130A\SMA6F5.0A thru SMA6F130A.zip
SMA6F5.0A thru SMA6F130A;Enlarge;TRANSZORB® TVS;600;SlimSMA (DO-221AC);Unidirectional;110.0;122.0;;175;No;image/diodes\89458.png;Datasheet\diodes\SMA6F5.0A thru SMA6F130A\SMA6F5.0A thru SMA6F130A.pdf;Datasheet\diodes\SMA6F5.0A thru SMA6F130A\SMA6F5.0A thru SMA6F130A.zip
SMA6F5.0A thru SMA6F130A;Enlarge;TRANSZORB® TVS;600;SlimSMA (DO-221AC);Unidirectional;36.0;40.0;;175;No;image/diodes\89458.png;Datasheet\diodes\SMA6F5.0A thru SMA6F130A\SMA6F5.0A thru SMA6F130A.pdf;Datasheet\diodes\SMA6F5.0A thru SMA6F130A\SMA6F5.0A thru SMA6F130A.zip
SMA6F5.0A thru SMA6F130A;Enlarge;TRANSZORB® TVS;600;SlimSMA (DO-221AC);Unidirectional;10.0;11.1;;175;No;image/diodes\89458.png;Datasheet\diodes\SMA6F5.0A thru SMA6F130A\SMA6F5.0A thru SMA6F130A.pdf;Datasheet\diodes\SMA6F5.0A thru SMA6F130A\SMA6F5.0A thru SMA6F130A.zip
SMA6F5.0A thru SMA6F130A;Enlarge;TRANSZORB® TVS;600;SlimSMA (DO-221AC);Unidirectional;60.0;66.7;;175;No;image/diodes\89458.png;Datasheet\diodes\SMA6F5.0A thru SMA6F130A\SMA6F5.0A thru SMA6F130A.pdf;Datasheet\diodes\SMA6F5.0A thru SMA6F130A\SMA6F5.0A thru SMA6F130A.zip
SMA6F5.0A thru SMA6F130A;Enlarge;TRANSZORB® TVS;600;SlimSMA (DO-221AC);Unidirectional;15.0;16.7;;175;No;image/diodes\89458.png;Datasheet\diodes\SMA6F5.0A thru SMA6F130A\SMA6F5.0A thru SMA6F130A.pdf;Datasheet\diodes\SMA6F5.0A thru SMA6F130A\SMA6F5.0A thru SMA6F130A.zip
SMA6F5.0A thru SMA6F130A;Enlarge;TRANSZORB® TVS;600;SlimSMA (DO-221AC);Unidirectional;85.0;94.4;;175;No;image/diodes\89458.png;Datasheet\diodes\SMA6F5.0A thru SMA6F130A\SMA6F5.0A thru SMA6F130A.pdf;Datasheet\diodes\SMA6F5.0A thru SMA6F130A\SMA6F5.0A thru SMA6F130A.zip
SMA6F5.0A thru SMA6F130A;Enlarge;TRANSZORB® TVS;600;SlimSMA (DO-221AC);Unidirectional;28.0;31.1;;175;No;image/diodes\89458.png;Datasheet\diodes\SMA6F5.0A thru SMA6F130A\SMA6F5.0A thru SMA6F130A.pdf;Datasheet\diodes\SMA6F5.0A thru SMA6F130A\SMA6F5.0A thru SMA6F130A.zip
SMA6F5.0A thru SMA6F130A;Enlarge;TRANSZORB® TVS;600;SlimSMA (DO-221AC);Unidirectional;7.5;8.33;;175;No;image/diodes\89458.png;Datasheet\diodes\SMA6F5.0A thru SMA6F130A\SMA6F5.0A thru SMA6F130A.pdf;Datasheet\diodes\SMA6F5.0A thru SMA6F130A\SMA6F5.0A thru SMA6F130A.zip
