Part Number;Image;Package;Color;Circuitry;IVminμcd;Typ. IVμcd;Max. IVμcd;at If(mA);Typ. Vf(V);Image path;Datasheet part;3d model part
VDMO10A0;Enlarge;10 mm;Soft orange;Common anode;;8250.0;;10;2.0;image/displays\84196.png;Datasheet\displays\VDMO10A0\VDMO10A0.pdf;Datasheet\displays\VDMO10A0\VDMO10A0.zip
