Series;Product Image;Technology;Mounting;Construction;Capacitance;Voltage(V);ESR(mΩ);Case Size (mm)(mm);Image path;Datasheet part;3d model part
489D, 499D;Enlarge;Tantalum, Solid;Through Hole;Radial;1 µF;50.0;;;image/capacitors\42070.png;Datasheet\capacitors\489D, 499D\489D, 499D.pdf;
489D, 499D;Enlarge;Tantalum, Solid;Through Hole;Radial;1.5 µF;20.0;;;image/capacitors\42070.png;Datasheet\capacitors\489D, 499D\489D, 499D.pdf;
489D, 499D;Enlarge;Tantalum, Solid;Through Hole;Radial;68 µF;3.0;;;image/capacitors\42070.png;Datasheet\capacitors\489D, 499D\489D, 499D.pdf;
489D, 499D;Enlarge;Tantalum, Solid;Through Hole;Radial;1.5 µF;35.0;;;image/capacitors\42070.png;Datasheet\capacitors\489D, 499D\489D, 499D.pdf;
489D, 499D;Enlarge;Tantalum, Solid;Through Hole;Radial;150 µF;10.0;;;image/capacitors\42070.png;Datasheet\capacitors\489D, 499D\489D, 499D.pdf;
489D, 499D;Enlarge;Tantalum, Solid;Through Hole;Radial;3.3 µF;25.0;;;image/capacitors\42070.png;Datasheet\capacitors\489D, 499D\489D, 499D.pdf;
489D, 499D;Enlarge;Tantalum, Solid;Through Hole;Radial;100 µF;6.3;;;image/capacitors\42070.png;Datasheet\capacitors\489D, 499D\489D, 499D.pdf;
489D, 499D;Enlarge;Tantalum, Solid;Through Hole;Radial;47 µF;16.0;;;image/capacitors\42070.png;Datasheet\capacitors\489D, 499D\489D, 499D.pdf;
489D, 499D;Enlarge;Tantalum, Solid;Through Hole;Radial;10 µF;3.0;;;image/capacitors\42070.png;Datasheet\capacitors\489D, 499D\489D, 499D.pdf;
489D, 499D;Enlarge;Tantalum, Solid;Through Hole;Radial;0.22 µF;35.0;;;image/capacitors\42070.png;Datasheet\capacitors\489D, 499D\489D, 499D.pdf;
489D, 499D;Enlarge;Tantalum, Solid;Through Hole;Radial;22 µF;10.0;;;image/capacitors\42070.png;Datasheet\capacitors\489D, 499D\489D, 499D.pdf;
489D, 499D;Enlarge;Tantalum, Solid;Through Hole;Radial;68 µF;20.0;;;image/capacitors\42070.png;Datasheet\capacitors\489D, 499D\489D, 499D.pdf;
489D, 499D;Enlarge;Tantalum, Solid;Through Hole;Radial;15 µF;6.3;;;image/capacitors\42070.png;Datasheet\capacitors\489D, 499D\489D, 499D.pdf;
489D, 499D;Enlarge;Tantalum, Solid;Through Hole;Radial;0.15 µF;50.0;;;image/capacitors\42070.png;Datasheet\capacitors\489D, 499D\489D, 499D.pdf;
489D, 499D;Enlarge;Tantalum, Solid;Through Hole;Radial;33 µF;25.0;;;image/capacitors\42070.png;Datasheet\capacitors\489D, 499D\489D, 499D.pdf;
489D, 499D;Enlarge;Tantalum, Solid;Through Hole;Radial;3.3 µF;10.0;;;image/capacitors\42070.png;Datasheet\capacitors\489D, 499D\489D, 499D.pdf;
489D, 499D;Enlarge;Tantalum, Solid;Through Hole;Radial;10 µF;50.0;;;image/capacitors\42070.png;Datasheet\capacitors\489D, 499D\489D, 499D.pdf;
489D, 499D;Enlarge;Tantalum, Solid;Through Hole;Radial;10 µF;20.0;;;image/capacitors\42070.png;Datasheet\capacitors\489D, 499D\489D, 499D.pdf;
489D, 499D;Enlarge;Tantalum, Solid;Through Hole;Radial;470 µF;3.0;;;image/capacitors\42070.png;Datasheet\capacitors\489D, 499D\489D, 499D.pdf;
489D, 499D;Enlarge;Tantalum, Solid;Through Hole;Radial;15 µF;35.0;;;image/capacitors\42070.png;Datasheet\capacitors\489D, 499D\489D, 499D.pdf;
489D, 499D;Enlarge;Tantalum, Solid;Through Hole;Radial;6.8 µF;16.0;;;image/capacitors\42070.png;Datasheet\capacitors\489D, 499D\489D, 499D.pdf;
489D, 499D;Enlarge;Tantalum, Solid;Through Hole;Radial;150 µF;6.3;;;image/capacitors\42070.png;Datasheet\capacitors\489D, 499D\489D, 499D.pdf;
489D, 499D;Enlarge;Tantalum, Solid;Through Hole;Radial;1.5 µF;50.0;;;image/capacitors\42070.png;Datasheet\capacitors\489D, 499D\489D, 499D.pdf;
489D, 499D;Enlarge;Tantalum, Solid;Through Hole;Radial;2.2 µF;20.0;;;image/capacitors\42070.png;Datasheet\capacitors\489D, 499D\489D, 499D.pdf;
489D, 499D;Enlarge;Tantalum, Solid;Through Hole;Radial;100 µF;3.0;;;image/capacitors\42070.png;Datasheet\capacitors\489D, 499D\489D, 499D.pdf;
489D, 499D;Enlarge;Tantalum, Solid;Through Hole;Radial;2.2 µF;35.0;;;image/capacitors\42070.png;Datasheet\capacitors\489D, 499D\489D, 499D.pdf;
489D, 499D;Enlarge;Tantalum, Solid;Through Hole;Radial;220 µF;10.0;;;image/capacitors\42070.png;Datasheet\capacitors\489D, 499D\489D, 499D.pdf;
489D, 499D;Enlarge;Tantalum, Solid;Through Hole;Radial;4.7 µF;25.0;;;image/capacitors\42070.png;Datasheet\capacitors\489D, 499D\489D, 499D.pdf;
489D, 499D;Enlarge;Tantalum, Solid;Through Hole;Radial;68 µF;16.0;;;image/capacitors\42070.png;Datasheet\capacitors\489D, 499D\489D, 499D.pdf;
