Part Number;Product Image;Package;VCEO(V);CTR Min.(1)%;CTR Max.(1)%;Forward Current IF(mA);ton/toff(µs);Operating Temperature(°C);Isolation Voltage VISOVRMS;Safety Standard(s);Image path;Datasheet part;3d model part
VO610A;Enlarge;DIP-4;70;13;320.0;10;6, 5;-55 to +110;5000;UL, cUL, VDE, BSI;image/optocouplers\81775.png;Datasheet\optocouplers\VO610A\VO610A.pdf;Datasheet\optocouplers\VO610A\VO610A.zip
VO610A;Enlarge;SMD-4;70;13;320.0;10;6, 5;-55 to +110;5000;UL, cUL, VDE, BSI;image/optocouplers\81775.png;Datasheet\optocouplers\VO610A\VO610A.pdf;Datasheet\optocouplers\VO610A\VO610A.zip
VO610A;Enlarge;DIP-4, 400 mil;70;13;320.0;10;6, 5;-55 to +110;5000;UL, cUL, VDE, BSI;image/optocouplers\81775.png;Datasheet\optocouplers\VO610A\VO610A.pdf;Datasheet\optocouplers\VO610A\VO610A.zip
