Part Number;Product Image;Rev. Voltage(V);IF(AV)(A);VFat IF(V at A);IFSM(A);IRM(mA);TJmax.(°C);Package (JEDEC®) Code;Circuit Configuration;AEC-Q101Qualified;Image path;Datasheet part;3d model part
VB30100SG-E3;Enlarge;100;30;0.76;250.0;;150;D2PAK (TO-263AB);Single;No;image/diodes\87987.png;Datasheet\diodes\VB30100SG-E3\VB30100SG-E3.pdf;
