Part Number;Product Image;Package;VCEO(V);CTR Min.(1)%;CTR Max.(1)%;Forward Current IF(mA);ton/toff(µs);Operating Temperature(°C);Isolation Voltage VISOVRMS;Safety Standard(s);Image path;Datasheet part;3d model part
ILD1206T, ILD1207T;Enlarge;SOIC-8;70;63;200.0;10;-, -;-55 to +110;3333;UL, VDE;image/optocouplers/83599.png;Datasheet/optocouplers/opt-tran-output/ILD1206T, ILD1207T/ILD1206T, ILD1207T.pdf;
