Series;Product Image;Product Group;VRmax. / VRRM(V);IFmax.(mA);VFmax. at IF(mV at mA);AEC-Q101 Qualified;Package (JEDEC®) Code;Circuit Configuration;Image path;Datasheet part;3d model part
BAS40-00 to BAS40-06;Enlarge;Small Signal Schottky Diodes, Single and Dual;40.0;200.0;380 at 50;Yes;SOT-23;Single;image/diodes/86400.png;Datasheet/diodes/ss-schottky/BAS40-00 to BAS40-06/BAS40-00 to BAS40-06.pdf;Datasheet/diodes/ss-schottky/BAS40-00 to BAS40-06/BAS40-00 to BAS40-06.zip
BAS40-00 to BAS40-06;Enlarge;Small Signal Schottky Diodes, Single and Dual;40.0;200.0;380 at 50;Yes;SOT-23;Dual serial;image/diodes/86400.png;Datasheet/diodes/ss-schottky/BAS40-00 to BAS40-06/BAS40-00 to BAS40-06.pdf;Datasheet/diodes/ss-schottky/BAS40-00 to BAS40-06/BAS40-00 to BAS40-06.zip
BAS40-00 to BAS40-06;Enlarge;Small Signal Schottky Diodes, Single and Dual;40.0;200.0;380 at 50;Yes;SOT-23;Common cathode;image/diodes/86400.png;Datasheet/diodes/ss-schottky/BAS40-00 to BAS40-06/BAS40-00 to BAS40-06.pdf;Datasheet/diodes/ss-schottky/BAS40-00 to BAS40-06/BAS40-00 to BAS40-06.zip
BAS40-00 to BAS40-06;Enlarge;Small Signal Schottky Diodes, Single and Dual;40.0;200.0;380 at 50;Yes;SOT-23;Common anode;image/diodes/86400.png;Datasheet/diodes/ss-schottky/BAS40-00 to BAS40-06/BAS40-00 to BAS40-06.pdf;Datasheet/diodes/ss-schottky/BAS40-00 to BAS40-06/BAS40-00 to BAS40-06.zip
